,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
70,ReleaseEvent,2022-11-01 14:06:31+00:00,34527721,scrapy/parsel,241039,wRAR,733635,scrapy,published,v1.7.0,1.7.0,"* Add PEP 561-style type information
* Support for Python 2.7, 3.5 and 3.6 is removed
* Support for Python 3.9-3.11 is added
* Very large documents (with deep nesting or long tag content) can now be parsed, and Selector now takes a new argument huge_tree to disable this
* Support for new features of cssselect 1.2.0 is added
* The Selector.remove() and SelectorList.remove() methods are deprecated and replaced with the new Selector.drop() and SelectorList.drop() methods which don’t delete text after the dropped elements when used in the HTML mode.
"
128,ReleaseEvent,2021-07-27 06:55:44+00:00,4127088,Azure/azure-sdk-for-python,53356347,azure-sdk,6844498,Azure,published,azure-mgmt-edgeorder_1.0.0b1,azure-mgmt-edgeorder_1.0.0b1,"## 1.0.0b1 (2021-07-27)

* Initial Release"
250,ReleaseEvent,2023-03-18 17:10:59+00:00,306448340,python/importlib_metadata,41898282,github-actions[bot],1525981,python,published,v6.0.1,v6.0.1,
349,ReleaseEvent,2021-11-24 13:30:06+00:00,90982830,algoo/preview-generator,7851652,inkhey,16655248,algoo,published,release_0.28,version 0.28,":warning: This release introduce many changes with two of the basic builders changed (image, pdf) and a new one added (raw).

## Features

- new Image builder based on Wand (which by the way deprecates Pillow and Imagemagick command line builders): #253
- WebP image format support added to the new Wand builder: #273
- new PDF builder based on poppler-utils (which replace old PDF builder): #192
- new RAW image builder using rawpy: #249"
405,ReleaseEvent,2021-08-13 19:23:32+00:00,25129800,mikf/gallery-dl,5375314,mikf,,,published,v1.18.3,,"### Additions
- [bbc] add `width` option (#1706)
- [danbooru] add `external` option (#1747)
- [furaffinity] add `external` option (#1492)
- [luscious] add `gif` option (#1701)
- [newgrounds] add `format` option (#1729)
- [reactor] add `gif` option (#1701)
- [twitter] warn about suspended accounts (#1759)
- [twitter] extend `replies` option (#1254)
- [twitter] add option to log out and retry when blocked (#1719)
- [wikieat] add `thread` and `board` extractors (#1699, #1607)
### Changes
- [instagram] increase default delay between HTTP requests from 5s to 8s (#1732)
### Fixes
- [bbc] improve image dimensions (#1706)
- [bbc] support multi-page gallery listings (#1730)
- [behance] fix `collection` extraction
- [deviantart] get original files for GIF previews (#1731)
- [furaffinity] fix errors when using `category-transfer` (#1274)
- [hitomi] fix image URLs (#1765)
- [instagram] use custom User-Agent header for video downloads (#1682, #1623, #1580)
- [kemonoparty] fix username extraction (#1750)
- [kemonoparty] update file server domain (#1764)
- [newgrounds] fix errors when using `category-transfer` (#1274)
- [nsfwalbum] retry backend requests when extracting image URLs (#1733, #1271)
- [vk] prevent exception for empty/private profiles (#1742)
"
492,ReleaseEvent,2022-02-14 19:19:11+00:00,122529924,onicagroup/runway,41898282,github-actions[bot],36744796,onicagroup,published,v2.6.0,v2.6.0,"## What Changed

### 🚀 Features

- consolidate `.runway/` as much as possible - based on config location @ITProKyle (#1208)
- use pydantic data model to parse `cfngin.hooks.docker` hook arguments @ITProKyle (#1219)
- use pydantic data model to parse `cfngin.hooks.cleanup_s3` args @ITProKyle (#1246)
- use pydantic data model to parse `cfngin.hooks.cleanup_ssm` args @ITProKyle (#1247)
- use pydantic data model to parse `cfngin.hooks.command` args @ITProKyle (#1249)
- use pydantic data model to parse `cfngin.hooks.ecs` args @ITProKyle (#1251)
- use pydantic data model to parse `cfngin.hooks.iam` args @ITProKyle (#1252)
- use pydantic data model to parse `cfngin.hooks.keypair` args @ITProKyle (#1254)
- use pydantic data model to parse `cfngin.hooks.route53` args @ITProKyle (#1255)
- use pydantic data model to parse `cfngin.hooks.ecr` args @ITProKyle (#1256)
- use pydantic to parse `cfngin.lookups.handlers.ami` args @ITProKyle (#1266)
- use pydantic to parse `cfngin.lookups.handlers.dynamodb` args @ITProKyle (#1268)
- use pydantic to parse `cfngin.lookups.handlers.file` args @ITProKyle (#1269)
- use pydantic data model to parse `cfngin.hooks.staticsite` hook args @ITProKyle (#1277)

### 🐛 Bug Fixes

- fix cfngin_bucket not being created @ITProKyle (#1243)
- fix issue causing `plan` to incorrectly show params are being removed @ITProKyle (#1245)

### 🧶 Dependencies

- build(deps): bump rsa from 4.0 to 4.7 in /runway/cfngin/hooks/staticsite/auth_at_edge/templates/parse_auth @dependabot (#1221)
- build(deps): bump rsa from 4.0 to 4.7 in /runway/cfngin/hooks/staticsite/auth_at_edge/templates/check_auth @dependabot (#1222)

### 📖 Doc Updates

- update ReadTheDocs config, fix duplicate object description warning @ITProKyle (#1281)

### 🧰 Maintenance

- update unit & integration tests so they can be run on Windows @ITProKyle (#1203)
- add linting & tests for python3.9 @ITProKyle (#1282)
"
679,ReleaseEvent,2023-01-28 11:20:18+00:00,1198539,lutzroeder/netron,438516,lutzroeder,,,published,v6.5.1,6.5.1,
852,ReleaseEvent,2023-01-03 07:39:14+00:00,137405103,sarugaku/shellingham,605277,uranusjr,39783362,sarugaku,published,1.5.0.post1,Release 1.5.0.post1,"## What's Changed
* Add syntax highlighting to readme by @swaldhoer in https://github.com/sarugaku/shellingham/pull/63
* Limit package installation to Python >= 3.7 by @hswong3i in https://github.com/sarugaku/shellingham/pull/62

## New Contributors
* @swaldhoer made their first contribution in https://github.com/sarugaku/shellingham/pull/63
* @hswong3i made their first contribution in https://github.com/sarugaku/shellingham/pull/62

**Full Changelog**: https://github.com/sarugaku/shellingham/compare/1.5.0...1.5.0.post1"
1069,ReleaseEvent,2023-05-15 10:48:55+00:00,34760603,gocardless/gocardless-pro-python,6737066,hjheath,790629,gocardless,published,v1.44.0,v1.44.0,"Update pagination definition (non-functional change)

Also includes v.1.43.0 changes:

- Added a new field, links[creditor] to the scheme identifier create API
- Added a new API to set and retrieve negative balances
- Added a new bank_reference_prefix to the creditor API
- Removed the bank_redirect field from the institutions API
- Added an autocompletes_collect_bank_account field to the institutions API
- Removed the creditor API endpoint to apply scheme identifiers
"
1513,ReleaseEvent,2023-05-17 09:24:25+00:00,3376933,fastly/fastly-py,41898282,github-actions[bot],777070,fastly,published,release/v2.1.0,v2.1.0,"## Python API client v2.1.0

Artifact
 fastly-2.1.0.tar.gz (613KB)

Generated on: Wed May 17 09:24:24 UTC 2023
G-code: 4ab3cc8b, D-code: 629082c8
"
