,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
119,ReleaseEvent,2023-05-17 15:01:15+00:00,43443738,chaoss/grimoirelab-elk,41898282,github-actions[bot],29740296,chaoss,published,0.105.0-rc.2,0.105.0-rc.2,"  ## grimoire-elk 0.105.0-rc.2 - (2023-05-17)
  
  * Update Poetry's package dependencies
"
168,ReleaseEvent,2021-04-08 22:57:27+00:00,26661222,tinode/chat,5938143,or-else,9325720,tinode,published,v0.17.0-beta1,"Browsable subscriptions, bug fixes & performance improvements","* Subscriptions now respect IfModifiedSince (`ims`) constraints in `{get}` messages.
* A log of performance improvements by removing IO from critical paths.
* Lots of bugs fixed particularly around channels.

Full list of changes: https://github.com/tinode/chat/compare/v0.17.0-alpha1...v0.17.0-beta1"
432,ReleaseEvent,2021-04-04 07:09:54+00:00,24693913,GeoStat-Framework/PyKrige,19690642,MuellerSeb,45686184,GeoStat-Framework,published,v1.6.0,v1.6.0,"# Release Notes

## Installation

You can install PyKrige with conda:

    conda install -c conda-forge pykrige

or with pip:

    pip install pykrige

## Documentation

The documentation can be found at: https://pykrige.readthedocs.io/

## What's new?

**New features**

* added Classification Kriging ([#165](https://github.com/GeoStat-Framework/PyKrige/pull/165), [#184](https://github.com/GeoStat-Framework/PyKrige/pull/184))
* added wheels for Python 3.9 ([#175](https://github.com/GeoStat-Framework/PyKrige/pull/175))

**Changes**

* moved scikit-learn compat-class `Krige` to `pykrige.compat` ([#165](https://github.com/GeoStat-Framework/PyKrige/pull/165))
* dropped Python 3.5 support ([#183](https://github.com/GeoStat-Framework/PyKrige/pull/183))
* moved CI to GitHub-Actions ([#175](https://github.com/GeoStat-Framework/PyKrige/pull/175), [#183](https://github.com/GeoStat-Framework/PyKrige/pull/183))
* Fixed Typo in `02_kriging3D.py` example ([#182](https://github.com/GeoStat-Framework/PyKrige/pull/182))
"
450,ReleaseEvent,2021-07-07 22:30:24+00:00,53438969,globus/globus-cli,1300022,sirosen,6120321,globus,published,2.1.0,v2.1.0,"* `globus transfer` now supports an option, `--exclude`, which can be used to skip files matching a pattern or set of patterns when submitting a recursive directory transfer"
862,ReleaseEvent,2021-07-08 22:34:11+00:00,131619646,dagster-io/dagster,202219,alangenfeld,40032576,dagster-io,published,0.12.0,,"# 0.12.0 “Into The Groove”

### Major Changes

- With the new **first-class Pipeline Failure sensors**, you can now write sensors to perform arbitrary actions when pipelines in your repo fail using [`@pipeline_failure_sensor`](https://docs.dagster.io/_apidocs/schedules-sensors#dagster.pipeline_failure_sensor). Out-of-the-box sensors are provided to send emails using [`make_email_on_pipeline_failure_sensor`](https://docs.dagster.io/_apidocs/utilities#dagster.utils.make_email_on_pipeline_failure_sensor) and slack messages using [`make_slack_on_pipeline_failure_sensor`](https://docs.dagster.io/_apidocs/libraries/dagster-slack#dagster_slack.make_slack_on_pipeline_failure_sensor).

  See the [Pipeline Failure Sensor](https://docs.dagster.io/concepts/partitions-schedules-sensors/sensors#pipeline-failure-sensor) docs to learn more.

- New **first-class Asset sensors** help you define sensors that launch pipeline runs or notify appropriate stakeholders when specific asset keys are materialized. This pattern also enables Dagster to infer _cross-pipeline dependency_ links. Check out the docs [here](https://docs.dagster.io/concepts/partitions-schedules-sensors/sensors#asset_sensors)!
- **Solid-level retries**: A new `retry_policy` argument to the `@solid` decorator allows you to easily and flexibly control how specific solids in your pipelines will be retried if they fail by setting a [RetryPolicy](https://docs.dagster.io/_apidocs/solids#dagster.RetryPolicy).
- Writing tests in Dagster is now even easier, using the new suite of **direct invocation apis**. [Solids](*https://docs.dagster.io/concepts/testing#experimental-testing-solids-with-invocation* ""https://docs.dagster.io/concepts/testing#experimental-testing-solids-with-invocation""), [resources](*https://docs.dagster.io/concepts/modes-resources#experimental-testing-resource-initialization* ""https://docs.dagster.io/concepts/modes-resources#experimental-testing-resource-initialization""), [hooks](https://docs.dagster.io/concepts/solids-pipelines/solid-hooks#experimental-testing-hooks), [loggers](https://docs.dagster.io/concepts/logging/loggers#testing-custom-loggers), [sensors](*https://docs.dagster.io/concepts/partitions-schedules-sensors/sensors#testing-sensors* ""https://docs.dagster.io/concepts/partitions-schedules-sensors/sensors#testing-sensors""), and [schedules](https://docs.dagster.io/concepts/partitions-schedules-sensors/schedules#testing-partition-schedules) can all be invoked directly to test their behavior. For example, if you have some solid `my_solid` that you'd like to test on an input, you can now write `assert my_solid(1, ""foo"") == ""bar""` (rather than explicitly calling `execute_solid()`).
- [Experimental] A new set of experimental core APIs. Among many benefits, these changes unify concepts such as Presets and Partition sets, make it easier to reuse common resources within an environment, make it possible to construct test-specific resources outside of your pipeline definition, and more. These changes are significant and impactful, so we encourage you to try them out and let us know how they feel! You can learn more about the specifics [here](https://docs.dagster.io/master/_apidocs/experimental)
- [Experimental] There’s a new [reference deployment for running Dagster on AWS ECS](https://docs.dagster.io/0.12.0/deployment/guides/aws#example ""https://docs.dagster.io/0.11.15/deployment/guides/aws#example"") and a new [EcsRunLauncher](https://github.com/dagster-io/dagster/blob/0.12.0/python_modules/libraries/dagster-aws/dagster_aws/ecs/launcher.py ""https://github.com/dagster-io/dagster/blob/0.11.15/python_modules/libraries/dagster-aws/dagster_aws/ecs/launcher.py"") that launches each pipeline run in its own ECS Task.
- [Experimental] There’s a new `k8s_job_executor` (https://docs.dagster.io/_apidocs/libraries/dagster-k8s#dagster_k8s.k8s_job_executor)which executes each solid of your pipeline in a separate Kubernetes job. This addition means that you can now choose at runtime (https://docs.dagster.io/deployment/guides/kubernetes/deploying-with-helm#executor) between single pod and multi-pod isolation for solids in your run. Previously this was only configurable for the entire deployment- you could either use the `K8sRunLauncher` with the default executors (in process and multiprocess) for low isolation, or you could use the `CeleryK8sRunLauncher` with the `celery_k8s_job_executor` for pod-level isolation. Now, your instance can be configured with the `K8sRunLauncher` and you can choose between the default executors or the k8s_job_executor.

### New since 0.11.16

- Using the `@schedule`, `@resource`, or `@sensor` decorator no longer requires a context parameter. If you are not using the context parameter in these, you can now do this:

  ```
  @schedule(cron_schedule=""\* \* \* \* \*"", pipeline_name=""my_pipeline"")
    def my_schedule():
    return {}

    @resource
    def my_resource():
    return ""foo""

    @sensor(pipeline_name=""my_pipeline"")
    def my_sensor():
    return RunRequest(run_config={})
  ```

- Dynamic mapping and collect features are no longer marked “experimental”. `DynamicOutputDefinition` and `DynamicOutput` can now be imported directly from `dagster`.
- Added repository_name property on `SensorEvaluationContext`, which is name of the repository that the sensor belongs to.
- get_mapping_key is now available on `SolidExecutionContext` , allowing for discerning which downstream branch of a `DynamicOutput` you are in.
- When viewing a run in Dagit, you can now download its debug file directly from the run view. This can be loaded into dagit-debug.
- [dagster-dbt] A new `dbt_cli_resource` simplifies the process of working with dbt projects in your pipelines, and allows for a wide range of potential uses. Check out the [integration guide](https://docs.dagster.io/integrations/dbt#using-dbt-with-dagster) for examples!

### Bugfixes

- Fixed a bug when retry from failure with fan-in solids didn’t load the right input source correctly. Now the fan-in solids can load the persistent source from corresponding previous runs if retry from failure.
- Fixed a bug in the `k8s_job_executor` that caused solid tag user defined Kubernetes config to not be applied to the Kubernetes jobs.
- Fixed an issue in dagstermill when concurrently running pipelines that contain multiple dagstermill solids with inputs of the same name.

### Breaking Changes

- The deprecated `SystemCronScheduler` and `K8sScheduler` schedulers have been removed. All schedules are now executed using the dagster-daemon proess. See the [deployment docs](https://docs.dagster.io/deployment#hands-on-guides-to-deploying-dagster) for more information about how to use the `dagster-daemon` process to run your schedules.
- If you have written a custom run launcher, the arguments to the `launch_run` function have changed in order to enable faster run launches. `launch_run` now takes in a `LaunchRunContext` object. Additionally, run launchers should now obtain the `PipelinePythonOrigin` to pass as an argument to dagster api `execute_run`. See the implementation of [DockerRunLauncher](https://github.com/dagster-io/dagster/blob/master/python_modules/libraries/dagster-docker/dagster_docker/docker_run_launcher.py) for an example of the new way to write run launchers.
- [helm] `.Values.dagsterDaemon.queuedRunCoordinator` has had its schema altered. It is now referenced at `.Values.dagsterDaemon.runCoordinator.`
  Previously, if you set up your run coordinator configuration in the following manner:

  ```
  dagsterDaemon:
    queuedRunCoordinator:
      enabled: true
      module: dagster.core.run_coordinator
      class: QueuedRunCoordinator
      config:
        max_concurrent_runs: 25
        tag_concurrency_limits: []
        dequeue_interval_seconds: 30
  ```

  It is now configured like:

  ```
  dagsterDaemon:
    runCoordinator:
      enabled: true
      type: QueuedRunCoordinator
      config:
        queuedRunCoordinator:
        maxConcurrentRuns: 25
        tagConcurrencyLimits: []
        dequeueIntervalSeconds: 30
  ```

- The method `events_for_asset_key` on `DagsterInstance` has been deprecated and will now issue a warning. This method was previously used in our asset sensor example code. This can be replaced by calls using the new `DagsterInstance` API `get_event_records`. The example code in our sensor documentation has been updated to use our new APIs as well.

### Community Contributions

- A dagster-mlflow library has been added, thanks @hug0l1ma!
- imagePullSecrets improvements in the user code deployment helm chart, thanks @jrouly (https://github.com/dagster-io/dagster/commits?author=jrouly)!

### Experimental

- You can now configure the EcsRunLauncher to use an existing Task Definition of your choosing. By default, it continues to register its own Task Definition for each run."
1018,ReleaseEvent,2022-09-25 20:09:54+00:00,113160014,home-assistant-ecosystem/python-luftdaten,116184,fabaff,66819383,home-assistant-ecosystem,published,0.7.3,0.7.3,- Update dependencies (https://github.com/advisories/GHSA-h8pj-cxx2-jfg2)
1698,ReleaseEvent,2023-01-13 20:21:22+00:00,91379993,tensorflow/tensorboard,1861094,arcra,15658638,tensorflow,published,2.11.2,TensorBoard 2.11.2,"## Bug Fixes

- Fixes bug introduced in #6107, which was included in release 2.11.1. (#6142)"
1976,ReleaseEvent,2021-07-06 14:35:01+00:00,17420614,seleniumbase/SeleniumBase,6788579,mdmintz,17287301,seleniumbase,published,v1.63.14,Refresh Python Dependencies,"### Refresh Python dependencies
* ``packaging>=21.0``
* ``setuptools>=57.1.0``
* ``pytest-rerunfailures==10.1``
* ``Pillow==8.3.0``
* ``rich==10.5.0``"
2285,ReleaseEvent,2022-08-23 23:10:59+00:00,4127088,Azure/azure-sdk-for-python,53356347,azure-sdk,6844498,Azure,published,azure-storage-file-datalake_12.9.0b1,azure-storage-file-datalake_12.9.0b1,"## 12.9.0b1 (2022-08-23)

This version and all future versions will require Python 3.7+. Python 3.6 is no longer supported.

### Features Added
- Added support for `AzureNamedKeyCredential` as a valid `credential` type.
- Added support for `flush` to `append_data` API, allowing for append and flush in one operation.
- Encryption Scope is now supported for both `create_file_system` APIs (`FileSystemClient`, `DataLakeServiceClient`).
- Encryption Scope is now supported as a SAS permission.
- Added standard `read` method to `StorageStreamDownloader`.
"
2429,ReleaseEvent,2021-07-29 15:52:39+00:00,17420614,seleniumbase/SeleniumBase,6788579,mdmintz,17287301,seleniumbase,published,v1.63.18,Reliability and other improvements,"### Reliability and other improvements
* Improve reliability of ``self.click_nth_visible_element(...)``
* Improve reliability of ``self.set_value(...)``
* Keep ``self._print(...)`` from printing during multithreaded runs:
-- (Prevent garbled text on the console output)
* Update Python dependencies:
-- ``pip>=21.2.1;python_version>=""3.6""``
-- ``platformdirs==2.2.0;python_version>=""3.6""``"
