,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
270,ReleaseEvent,2015-11-22 21:45:36+00:00,17721602,kbarbary/sep,970135,kbarbary,,,published,v0.4.1,v0.4.1,"Bugfix release, fixing error estimate in `sep.sum_circle` and
`sep.sum_ellipse` when `bkgann` keyword argument is given.
"
271,ReleaseEvent,2015-11-30 20:28:37+00:00,17721602,kbarbary/sep,970135,kbarbary,,,published,v0.5.1,v0.5.1,Fixes bug in setup.py that made `pip install sep` fail.
761,ReleaseEvent,2016-03-27 21:51:55+00:00,50903853,AnalogJ/lexicon,13824387,CapsuleCD,,,published,v1.0.15,v1.0.15,"Timestamp |  SHA | Message | Author 
------------- | ------------- | ------------- | ------------- 
2016-03-24T19:47:01Z | [`2c860a0e2`](https://github.com/AnalogJ/lexicon/commit/2c860a0e2464482b95094a2d5ae1541ecacb5941) | Change example letsencrypt.sh hook | Eduardo Reveles 
"
796,ReleaseEvent,2017-10-29 20:41:25+00:00,52477843,etingof/snmpsim,17447359,etingof,,,published,v0.4.1,SNMP Simulator 0.4.1,"## Revision 0.4.1, released 29-10-2017


- SHA2 authentication protocol suite added.
- Sphinx documentation added based on the original web-site  user manual
- Simulator's SNMPv3 command line option processing hardened to make easier to understand.
- Notification variation module now accepts hex strings in var-binds

For full list of changes please refer to the [CHANGELOG](https://github.com/etingof/snmpsim/blob/master/CHANGES.txt)."
1060,ReleaseEvent,2017-12-20 08:36:55+00:00,114283890,deadc0de6/catcli,8973919,deadc0de6,,,published,v0.4,v0.4,"changelog:

* now handle archive files"
1140,ReleaseEvent,2016-02-29 10:47:44+00:00,7652428,msiemens/PyGitUp,1873922,msiemens,,,published,v1.4.0,,
1324,ReleaseEvent,2018-02-07 19:16:27+00:00,120079872,holgern/py-scrypt,2202263,holgern,,,published,untagged-9b39bb688d922815a7fe,,
1426,ReleaseEvent,2016-04-08 17:07:54+00:00,25334762,pipermerriam/flex,824194,pipermerriam,,,published,5.4.0,5.4.0 Release,
1438,ReleaseEvent,2017-03-28 08:47:32+00:00,37474146,swistakm/graceful,1258054,swistakm,,,published,0.4.0,0.4.0,"New features:
* built-in support for authentication and authorization"
1796,ReleaseEvent,2018-05-20 21:59:36+00:00,133765873,facelessuser/bracex,1055125,facelessuser,,,published,1.0.1,1.0.1,"## 1.0.1

- **FIX**: Allow zero increments in sequence ranges: `{1..10..0}`. Zero will be treated as one just like Bash does."
2510,ReleaseEvent,2016-08-16 17:09:58+00:00,41068823,ppannuto/python-saleae,339422,ppannuto,,,published,v0.4.0,Add export_data2 API,"Saleae deprecated `export_data` and added an `export_data2` API. Update to match.

Thanks to Kevin Valk for the implementation."
2676,ReleaseEvent,2016-08-07 07:11:30+00:00,59484958,thombashi/pytablewriter,15517661,thombashi,,,published,v0.10.0,,"- Modify to support the iterative table write with PandasDataFrameWriter class
- Add a switch that write datetime instance formatting to PythonCodeTableWriter/PandasDataFrameWriter
- Bug fixes
"
3266,ReleaseEvent,2018-08-29 19:27:52+00:00,127901398,AlexandreDecan/python-intervals,4992216,AlexandreDecan,,,published,1.6.0,Add support for customized infinity representation in to_string and from_string (#3).,
3319,ReleaseEvent,2017-09-18 02:58:40+00:00,77475218,agusmakmun/django-markdown-editor,7134451,agusmakmun,,,published,v1.2.1,v1.2.1 - upgrade draceditor to martor,
3345,ReleaseEvent,2017-08-14 18:34:43+00:00,70854456,tarkatronic/django-requestlogging,37809,tarkatronic,,,published,v1.2.1,Version 1.2.1,"* Fixed support for Django 1.10+ MIDDLEWARE
* Improved linting setup"
3364,ReleaseEvent,2016-10-18 16:58:43+00:00,56381052,NikhilNarayana/FRC-YouTube-Uploader,6331403,NikhilNarayana,,,published,v2.2,Version 2.2,"Hot fix a few parts of the code. Main focus being on bug fixes and string fixes. New call from TBA for event type to be added to description, makes the line a bit wordy but still good to have. Also made scripts executable with just script_name.py in CLI."
3752,ReleaseEvent,2015-02-12 10:47:26+00:00,30642061,sanger-pathogens/ariba,4937411,martinghunt,130803,sanger-pathogens,published,v0.0.1,Version 0.0.1,
3892,ReleaseEvent,2017-12-01 15:25:12+00:00,57193500,sbg/sevenbridges-python,34163695,travci,233118,sbg,published,0.9.7,0.9.7 (2017-11-29) ,"- Bugfixes:
  - Fix `__eq__` methods for all resources
  - Fix input editing
  - Fix compound fields so they return the correct value"
4256,ReleaseEvent,2015-09-02 13:39:40+00:00,40877856,robotframework/SeleniumLibrary,114985,pekkaklarck,574284,robotframework,published,2.9.2,SeleniumLibrary 2.9.2,"Release notes are in the wiki:b
https://github.com/robotframework/SeleniumLibrary/wiki/ReleaseNotes29#seleniumlibrary-292"
4287,ReleaseEvent,2017-06-20 14:14:09+00:00,1333666,simplejson/simplejson,26596,etrepum,602889,simplejson,published,v3.11.1,,
4845,ReleaseEvent,2016-12-16 12:47:14+00:00,19978672,mollie/mollie-api-python,1536742,FaaPz,1327170,mollie,published,v1.1.4,Release 1.1.4,"#### Changes

* Update bundled cacert.pem file. Follows Mozilla's recommendations on invalid certificates."
5309,ReleaseEvent,2016-02-02 14:18:06+00:00,35882519,zalando/connexion,510328,hjacobs,1564818,zalando,published,1.0.49,1.0.49,"* #127: fix ""native"" JSON booleans as default values in Swagger YAML"
5310,ReleaseEvent,2015-09-21 19:08:38+00:00,35882519,zalando/connexion,510328,hjacobs,1564818,zalando,published,0.10.2,0.10.2,* #49: fix uWSGI response metrics for ZMON support
5312,ReleaseEvent,2015-06-12 07:34:55+00:00,35882519,zalando/connexion,3719966,jmcs,1564818,zalando,published,v0.4,0.4,Support dashes in the url routes.
5314,ReleaseEvent,2015-10-13 07:18:02+00:00,35882519,zalando/connexion,3719966,jmcs,1564818,zalando,published,0.12.0,0.12.0,- #72 Allow passing options to the underling server in app.run()
6070,ReleaseEvent,2018-05-07 19:59:45+00:00,68139052,learningequality/morango,6361732,ralphiee22,3926525,learningequality,published,v0.3.0,v0.3.0,"0.3.0
-----

- added support for postgres database backend"
6226,ReleaseEvent,2018-01-02 23:23:09+00:00,115147126,dwavesystems/minorminer,1570179,bellert,5449030,dwavesystems,published,0.1.0.dev2,0.1.0.dev2,
