,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
721,ReleaseEvent,2015-01-05 10:43:24+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,published,0.2.2,symfit 0.2.2,"Bugfix release.

Changelog
- fixed a fatal bug which appears in cases where the variance in parameters could not be calculated. This typically happens in models with a lot of parameters.
- bug when using parameter names with underscores fixed.
- more metadata in setup.py"
802,ReleaseEvent,2017-10-14 10:58:40+00:00,52479456,etingof/pysmi,17447359,etingof,,,published,v0.1.4,Release 0.1.4,"This is a maintenance release.

Full change log can be seen [here](https://github.com/etingof/pysmi/blob/master/CHANGES.rst)."
849,ReleaseEvent,2016-02-18 20:00:53+00:00,27025717,jaedb/spotmop,1711444,jaedb,,,published,2.5.14,2.5.14,"- UX improvements with dragging/selecting/etc
- Mobile app for Chrome browser
- Improvements to local libraries (further work still required)
- Minor bugfixes"
886,ReleaseEvent,2018-05-30 06:27:10+00:00,15376784,mar10/wsgidav,41663,mar10,,,published,v2.4.0,v2.4.0,"- Improve configuration files:
  - YAML is now the preferred configuration file format.
  - Add support for JSON config files (JavaScript-style comments allowed) (#89)
  - Use wsgidav.yaml, wsgidav.json, or wsgidav.conf by default if they exist in the local folder
- Expand '~' in `--root` and `--config` command line options
- #97: Fix assumption that QUERY_STRING is in environment (dir_browser)
- #99: Fix virtual_dav_provider for Py3: WSGI expects binary instead of str
- #100: Send ETags with PUT response
- #101: Fail cleanly if trying to PUT to unknown collection
- Refactor logging:
  - Re-define verbosity level range: 0..5
  - Remove usage of `print` in favor of `logging.getLogger().debug`
  - Remove util.note(), .status(), ... helpers
- Refactor code base:
  - Use `.format()` syntax instead of `%s` for string templating
  - Mandatory PEP 8 compliance (checked by flake8)
- Rework documentation on Read The Docs
- MSI setup uses Cheroot version 6.2+
"
1011,ReleaseEvent,2017-05-27 18:52:36+00:00,65118919,Noctem/aiopogo,1787524,Noctem,,,published,v2.0.1,2.0.1,"* Make gpsoauth optional
* Allow aiohttp 2.1.x"
1329,ReleaseEvent,2016-12-21 22:00:15+00:00,15563341,metaodi/osmapi,538415,metaodi,,,published,v0.8.1,Release 0.8.1,Replace distutils with setuptools
1639,ReleaseEvent,2015-10-18 23:49:41+00:00,4477733,kevin1024/vcrpy,1246619,IvanMalison,,,published,v.1.7.4,,
1754,ReleaseEvent,2016-10-15 08:21:48+00:00,22406576,rasbt/watermark,5618407,rasbt,,,published,v1.3.4,Watermark v1.3.4,- Allow fetching scikit-learn's version number via `-p scikit-learn` in addition of `-p sklearn` (the former is deprecated and will not be supported in watermark > 1.7)
1758,ReleaseEvent,2015-05-08 11:51:17+00:00,32190038,ratal/mdfreader,5404948,ratal,,,published,v1.1,First complete realease of mdfreader on github,First mature pre-release of mdfreader includig mdf 4 reading (passed all tests)
2023,ReleaseEvent,2018-01-08 08:03:00+00:00,94554082,dylanaraps/pywal,6799467,dylanaraps,,,published,1.2.1,1.2.1,- reload: Call oomox last so it doesn't block.
2090,ReleaseEvent,2017-06-13 08:20:43+00:00,42585968,holgern/pyedflib,2202263,holgern,,,published,v0.1.9,pyEDFlib v0.1.9,"==============================
PyEDFlib 0.1.9 Release Notes
==============================

.. contents::
- Fix proper reading of EDF/BDF files
- Bug fixes
- Improved error messages

Authors
=======

* Zaccharie Ramzi +
* Holger Nahrstaedt


Issues closed for v0.1.9
------------------------
- `#16 <github.com/holgern/pyedflib/issues/16>`__:Double rounding when writing to file leads to accumulating errors
- `#17 <github.com/holgern/pyedflib/issues/17>`__:Error with chb17b_69 in CHB-MIT (Physionet) Database 

Pull requests for v0.1.9
------------------------
- `#15 <github.com/holgern/pyedflib/pull/15>`__: Essentially corrected a typo in readme"
2206,ReleaseEvent,2017-02-15 11:11:59+00:00,7591383,python273/vk_api,3097956,python273,,,published,v8.2,vk_api 8.2,"- Обновление примеров
- Обновление дефолтной версии API до 5.62
- Фикс получения токена"
3599,ReleaseEvent,2018-07-02 21:04:16+00:00,65724446,psycofdj/coverxygen,1496191,psycofdj,,,published,1.3.1,1.3.1,Fixing a bug where undocumented statements where outputted `-1`
