,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
182,ReleaseEvent,2017-11-23 03:34:30+00:00,32288304,aleaxit/gmpy,1645935,casevh,,,published,gmpy2-2.1.0a1,,First public release of gmpy2 2.1.0 series.
455,ReleaseEvent,2016-02-22 18:29:01+00:00,27025717,jaedb/spotmop,1711444,jaedb,,,published,2.5.15,Hotfix,- Auto-deselection of selected tracks created bug by deselecting tracks prematurely
706,ReleaseEvent,2018-03-30 15:09:34+00:00,125622959,maroba/findiff,17353177,maroba,,,published,v0.2.0,v0.2.0 General linear differential operators,"Version 0.2.0 introduces general linear differential operators, i.e. linear combinations
of derivatives with constant or variable coefficients.
"
787,ReleaseEvent,2017-03-30 05:59:11+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,published,v2.0.1,v2.0.1,"Timestamp |  SHA | Message | Author 
------------- | ------------- | ------------- | ------------- 
2017-03-29T12:36:20Z | [`8c9f81f93`](https://github.com/AnalogJ/lexicon/commit/8c9f81f935616c8d8e3c86c99c398b937ad7a1c0) | Run without installing | anatoly techtonik 
"
789,ReleaseEvent,2018-03-10 19:21:07+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,published,v2.1.22,v2.1.22,"Timestamp |  SHA | Message | Author
------------- | ------------- | ------------- | -------------
2018-03-10T19:20Z | 6c387c7a | (v2.1.22) Automated packaging of release by CapsuleCD | CapsuleCD
2018-03-06T07:45Z | 61cfd588 | Merge 2ce705e785200619d6b691ad646f9459efec231e into 6230ea1e567a730243dc77c08ff6c4c16f136157 | chibiegg
2018-03-06T07:45Z | 2ce705e7 | Support identifiers | chibiegg
2018-03-05T03:17Z | beb0b319 | ADD Gehirn Infrastructure Service DNS provider | chibiegg
"
792,ReleaseEvent,2018-06-17 16:50:17+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,published,v2.4.1,v2.4.1,"Timestamp |  SHA | Message | Author
------------- | ------------- | ------------- | -------------
2018-06-17T16:50Z | 36891c2c | (v2.4.1) Automated packaging of release by CapsuleCD | CapsuleCD
2018-06-13T10:46Z | dfae6a25 | Merge 89320ca1e3573ab78345eb1ed4d49096ed43c770 into bf0cfae4dcf29a463834af28b3cb5d3f5862d638 | Adrien Ferrand
2018-06-13T10:26Z | 89320ca1 | Add comments on gandi provider | Adrien Ferrand
2018-06-13T10:05Z | d7f585c7 | All tests are working | Adrien Ferrand
2018-06-12T22:55Z | bdf58ab6 | All tests pass except one for RPC | Adrien Ferrand
2018-06-12T22:09Z | f70cb047 | Cassettes for Gandi rest api | Adrien Ferrand
2018-06-12T22:09Z | 546689c6 | Correct some bugs on gandi rest api, and provide full test for both apis (rpc and rest) | Adrien Ferrand
2018-06-12T14:01Z | dd3bee35 | Correct integrations tests for gandi rpc flavour | Adrien Ferrand
2018-06-12T08:40Z | ed81a955 | Move all the logic of rpc protocol in a separated helper class | Adrien Ferrand
2018-06-11T14:28Z | 2d4699b3 | Merge logic between rpc and rest | Adrien Ferrand
2018-06-11T13:54Z | 697ac5ef | Merge remote-tracking branch 'sumpfralle/gandi-live' into merged-gandi-providers  # Conflicts: #	README.md | Adrien Ferrand
2018-01-19T05:32Z | c33c9b23 | add support for Gandi LiveDNS API | Lars Kruse
"
808,ReleaseEvent,2017-02-06 21:13:50+00:00,43131469,bjodah/pyodesys,485936,bjodah,,,published,v0.8.0,pyodesys-0.8.0,Straightforward numerical integration of systems of ordinary differential equations.
931,ReleaseEvent,2017-11-20 20:17:13+00:00,58164254,nibrag/aiosocks,6500446,nibrag,,,published,v0.2.6,,New starttls implementation
997,ReleaseEvent,2017-04-28 17:10:00+00:00,72903177,DonyorM/weresync,3093151,DonyorM,,,published,v0.3.1,WereSync v0.3.1,"Adds support for Logical Volume Management systems and includes several bug fixes.

This system is still in alpha and will have many more bugs."
1077,ReleaseEvent,2016-02-09 04:29:06+00:00,49729482,fukuball/fuku-ml,646843,fukuball,,,published,v0.0.7,FukuML v0.0.7,- Logistic Regression Multi Classification Learning Algorithm
