,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
518,ReleaseEvent,2018-05-22 17:31:38+00:00,33614304,nvbn/thefuck,1114542,nvbn,,,published,3.27,,"* initial zsh-only [shell_logger](https://github.com/nvbn/shell_logger) support
* fixed Fish shell support (#807)
* fixed PowerShell coloring (#772)
* new `brew_reinstall` rule (#816)
* new `long_form_help` rule (#810)
"
857,ReleaseEvent,2018-08-13 13:43:29+00:00,15376784,mar10/wsgidav,41663,mar10,,,published,v3.0.0a3,v3.0.0a3,
1013,ReleaseEvent,2016-03-02 20:23:43+00:00,45362107,Mego/Seriously,853264,Mego,,,published,Windows,Windows Release,"The executable contained in this release will create a lightweight installation of Cygwin, and automatically download Seriously and install the prerequisite(s)."
1177,ReleaseEvent,2017-08-27 23:58:56+00:00,16331291,davisking/dlib,6259399,davisking,,,published,v19.5,,
1806,ReleaseEvent,2016-06-06 10:00:12+00:00,58164254,nibrag/aiosocks,6500446,nibrag,,,published,v0.1.5,,"### CHANGES
- Fix: read exactly n bytes
- Fix: create fully-formed command request
- Added: proxy_connector method"
1884,ReleaseEvent,2015-11-23 05:50:30+00:00,22752008,snower/TorMySQL,2220463,snower,,,published,0.1.8,0.1.8,fix connection read_bytes add close fd
1961,ReleaseEvent,2015-02-28 10:48:18+00:00,15493723,KimiNewt/pyshark,2090554,KimiNewt,,,published,v0.3.4,Bugfixes,"Various bugfixes, and because we haven't created a release in a while."
1974,ReleaseEvent,2016-05-30 19:58:53+00:00,32769061,RazerM/represent,1337586,RazerM,,,published,1.5.0,,"### Added
- `autorepr` class decorator to replace `ReprMixin`. `autorepr` is a much
cleaner solution, moving errors to class creation time instead of during
`__init__`. There are no caveats with pickling anymore.

### Deprecated
The following names will raise deprecation warnings. They will be removed
completely in 2.0.0.

- `ReprMixin`
- `ReprMixinBase`"
2068,ReleaseEvent,2017-07-25 20:28:04+00:00,83015707,ecoron/SerpScrap,3024450,ecoron,,,published,0.8.0,0.8.0,"focus on scraping
* removed ml text processing (will be a new project). updated less dependencies
* added universal wheel - ckeckout pypi
* updated docs"
2259,ReleaseEvent,2018-02-05 16:03:07+00:00,68617544,nickp60/riboSeed,14367274,nickp60,,,published,0.4.49,"bumping for zenodo integration, attempt 3",
2279,ReleaseEvent,2017-07-23 13:01:56+00:00,7591383,python273/vk_api,3097956,python273,,,published,v8.9,vk_api 8.9,"- Исправление аргумента limit для VkTools.get_all_iter и VkTools.get_all_slow_iter
- Добавление VkUpload.video (@shanginn)
- Добавление VkUpload.audio_message
- Исправление VkAudio"
2602,ReleaseEvent,2015-03-06 15:24:33+00:00,21240523,glennmatthews/cot,5603551,glennmatthews,,,published,v1.2.4,Version 1.2.4,Bugfix release to address #29.
