,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
40,ReleaseEvent,2018-08-21 03:40:41+00:00,769951,mhe/pynrrd,1342819,addisonElliott,,,published,v0.3.1,v0.3.1 Released,"# Changelog
* Fix issue with setup.py long description
* Bump version correctly (forgot to do it for v0.3.0)"
524,ReleaseEvent,2017-11-15 22:12:12+00:00,109304350,Kane610/deconz,24575746,Kane610,,,published,v10,,Minor improvements
848,ReleaseEvent,2016-09-12 04:04:12+00:00,4477733,kevin1024/vcrpy,21099,kevin1024,,,published,v1.10.1,Fix build for Fedora package + python2,
854,ReleaseEvent,2017-11-07 23:28:55+00:00,76513276,kislyuk/domovoi,862013,kislyuk,,,published,v1.3.2,v1.3.2,- Support nested states
1024,ReleaseEvent,2018-02-04 22:26:01+00:00,94554082,dylanaraps/pywal,6799467,dylanaraps,,,published,1.3.2,1.3.2,"- Fixed comment colors not being a shade of grey.
- Added version to cache files.
- Removed broken notifications."
2064,ReleaseEvent,2018-06-07 11:54:31+00:00,120358955,khornberg/octokit.py,3442051,khornberg,,,published,0.7.2,Bug Fixes,"Fixes auth as app.
Fixes sending default boolean parameters."
2397,ReleaseEvent,2018-07-08 14:55:21+00:00,58070676,thombashi/sqlitebiter,15517661,thombashi,,,published,v0.18.1,v0.18.1,Release description
2540,ReleaseEvent,2016-08-06 19:57:24+00:00,35341934,svenkreiss/pysparkling,2775078,svenkreiss,,,published,v0.3.23,v0.3.23,small improvements to fileio and better documentation
2543,ReleaseEvent,2018-03-21 14:17:13+00:00,52209201,thombashi/SimpleSQLite,15517661,thombashi,,,published,v0.20.0,,"- Add a method to execute a delete query
- Add a method to set row_factory
- Add log messages
- Avoid deleting SQLite internal table
"
2544,ReleaseEvent,2016-05-28 13:53:35+00:00,54639247,thombashi/pathvalidate,15517661,thombashi,,,published,v0.4.0,,"- Add validate_file_path/sanitize_file_path functions
- Fix validate/sanitize filename functions
- Fix validate/sanitize python variable name functions
"
2673,ReleaseEvent,2016-09-10 11:49:40+00:00,15333794,tcalmant/python-javaobj,1540582,tcalmant,,,published,0.2.2,javobj-py3 0.2.2,"* Better marshalling of byte array, by @voetsjoeba 
* Better handling of references while marshaling
* Marshalling of arrays and of child classes produces a byte array close to the Java output."
2689,ReleaseEvent,2016-06-23 22:34:10+00:00,34818433,Alexis-benoist/eralchemy,4437159,Alexis-benoist,,,published,v1.0.15,,
2862,ReleaseEvent,2017-10-16 22:43:29+00:00,93059012,chrisjsewell/jsonextended,2997570,chrisjsewell,,,published,v0.7.2,corrected filter_keyvals for dict_like siblings,- added additional tests
3304,ReleaseEvent,2017-12-16 07:53:48+00:00,8177778,koalalorenzo/python-digitalocean,33528,koalalorenzo,,,published,v1.13,v1.13,
3342,ReleaseEvent,2015-12-29 05:26:32+00:00,16148872,jessepollak/mixpanel-python-async,1097953,jessepollak,,,published,v0.1.0,,
3413,ReleaseEvent,2015-10-04 17:54:06+00:00,38150684,rickypc/robotframework-extendedselenium2library,1145955,rickypc,,,published,0.5.7,Minor Enhancements,
3635,ReleaseEvent,2015-04-01 20:05:01+00:00,843712,ccnmtl/django-pagetree,141369,sdreher,52456,ccnmtl,published,1.1.1,1.1.1,Optimizing reporting components
3885,ReleaseEvent,2017-11-15 18:31:25+00:00,527040,recurly/recurly-client-python,185919,bhelx,144605,recurly,published,2.3.1,"Version 2.3.1 November 9, 2017","- Fix SSRF: do not use urljoin, quote uuids. Commit: https://github.com/recurly/recurly-client-python/commit/049c74699ce93cf126feff06d632ea63fba36742"
4307,ReleaseEvent,2018-06-22 22:00:46+00:00,39404445,mapbox/mapbox-sdk-py,33697,sgillies,600935,mapbox,published,0.16.2,0.16.2,
5695,ReleaseEvent,2015-10-24 02:10:16+00:00,6802244,pivotal-energy-solutions/django-datatable-view,618184,tiliv,2971734,pivotal-energy-solutions,published,django-datatable-view-0.9.0-beta.4,0.9.0-beta.4,"Refinements since 0.9.0-beta.3

Sphinx documentation and Travis CI are now public:

* http://django-datatable-view.readthedocs.org/en/latest/
* https://travis-ci.org/pivotal-energy-solutions/django-datatable-view

Fixes:

* Several issues with ``LegacyConfiguration`` innards (sorting, some column names raising unexpected exceptions before the intended exception could be raised)
* Imports for some versions of Django
* Removed forced ``sortable=False`` kwarg when no sources are given (this was causing issues with columns that are expected to be sortable based on processor output)
* Fixed hook lookup for per-column searches
* Changed when internal configuration takes place on a ``Datatable``
"
6179,ReleaseEvent,2018-08-22 15:26:07+00:00,100658303,dwavesystems/dimod,8395238,arcondello,5449030,dwavesystems,published,0.7.4,0.7.4,* add chain break fraction statistics when unembedding responses
6408,ReleaseEvent,2017-09-07 00:35:42+00:00,26877260,Microsoft/ApplicationInsights-Python,16109716,jjjordanmsft,6154722,Microsoft,published,v0.11.1,v0.11.1,"* Fix #46: `ApplicationInsightsMiddleware.process_template_response didn't return an HttpResponse object` issue when a view returns a `TemplateResponse`.
* Merge #44 fix to the `send_timeout` setter, which previously wrote to the wrong field."
6666,ReleaseEvent,2017-09-22 23:51:55+00:00,51040886,Azure/azure-cli,1087595,azuresdkci,6844498,Azure,published,azure-cli-rdbms-0.0.7,azure-cli-rdbms 0.0.7,"
The module has been published to PyPI.

View HISTORY.rst of the module for a changelog.

https://pypi.org/project/azure-cli-rdbms/0.0.7

Full release notes at https://docs.microsoft.com/en-us/cli/azure/release-notes-azure-cli

"
6689,ReleaseEvent,2017-06-21 22:16:12+00:00,51040886,Azure/azure-cli,1087595,azuresdkci,6844498,Azure,published,azure-cli-appservice-0.1.9,azure-cli-appservice 0.1.9,"
The module has been published to PyPI.

View HISTORY.rst of the module for a changelog.

https://pypi.python.org/pypi/azure-cli-appservice/0.1.9

Full release notes at https://docs.microsoft.com/en-us/cli/azure/release-notes-azure-cli

"
6754,ReleaseEvent,2018-02-27 17:55:06+00:00,71186377,Azure/msrestazure-for-python,1050156,lmazuel,6844498,Azure,published,v0.4.22,v0.4.22,"# 2018-02-27 Version 0.4.22

## Bugfix

- Remove a possible infinite loop with MSIAuthentication #77

## Disclaimer

From this version, MSIAuthentication will fail instantly if you try to get MSI token
from a VM where the extension is not installed, or not yet ready.
You need to do your own retry mechanism if you think the extension is provisioning and
the call might succeed later.
This behavior is consistent with other Azure SDK implementation of MSI scenarios.
"
6887,ReleaseEvent,2018-07-29 19:04:29+00:00,15808708,django-wiki/django-nyt,374612,benjaoming,7289936,django-wiki,published,stable/1.1.1,1.1.1,"## Added

 * Python 3.7 support #81 

## Removed

 * Remove deprecated function `django_nyt.notify` #81 "
7079,ReleaseEvent,2018-08-19 22:04:27+00:00,70451850,scikit-build/scikit-ci-addons,219043,jcfr,8144855,scikit-build,published,latest,Latest (updated on 2018-08-19 22:08 UTC),
