,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
759,ReleaseEvent,2016-06-14 04:06:51+00:00,45852176,arose/nglview,272250,arose,,,published,v0.5.1,,"* FIX: correctly handle player when adding a structure first
* FIX: cleaned-up outdated notebooks"
1017,ReleaseEvent,2015-11-09 02:38:45+00:00,45362107,Mego/Seriously,853264,Mego,,,published,v0.1,The First Usable Release,"REPL environment that supports commands for integral, float, string, and list values. Functional literals can be defined, but most commands won't work with them. Complex values cannot be used yet. Both will be added in a future release."
1019,ReleaseEvent,2017-04-01 04:47:31+00:00,65118919,Noctem/aiopogo,1787524,Noctem,,,published,v1.6.1,1.6.1,Update protos
1201,ReleaseEvent,2018-03-25 07:44:44+00:00,94022519,gregoil/rotest,29352269,gregoil,,,published,v2.7.6,v2.7.6,"- Added monitor UT
- Fixed monitors behavior
- Enabled propagating ROTEST_WORK_DIR into tox environment"
1211,ReleaseEvent,2015-12-28 12:21:04+00:00,48649622,hackebrot/poyo,6024445,hackebrot,,,published,0.1.0,0.1.0,"First release on PyPI. :smile_cat: 

Features:

* ``parse_string()`` to load a YAML string as a Python dict
"
1885,ReleaseEvent,2016-03-02 01:47:34+00:00,48924523,CalebBell/fluids,16520296,CalebBell,,,published,1.25.1,Attempted integration with Zendo,
2085,ReleaseEvent,2017-09-04 06:57:51+00:00,100015287,hubo1016/aiogrpc,14069404,hubo1016,,,published,v1.0,v1.0,"This should be a very stable release since it is only a wrapper. Currently there are no new features to add, and the only bug fix since the 0.1 version is:
- Do not raise CancelledError when a stream method is cancelled."
2149,ReleaseEvent,2017-03-05 12:19:58+00:00,8313091,miso-belica/sumy,1072330,miso-belica,,,published,0.6.0,Added support for Japanese,"- Dropped support for distutils when installing sumy.
- Added support for Japanese. Thanks to [@tuvistavie](https://github.com/tuvistavie).
- Fixed incorrect n-grams computation for more sentences. Thanks to [@odek53r](https://github.com/odek53r).
- Fixed NLTK dependency for Python 3.3. NLTK 3.2 dropped support for Python 3.3 so sumy needs 3.1."
2209,ReleaseEvent,2018-03-05 16:22:31+00:00,7591383,python273/vk_api,3097956,python273,,,published,v9.3.1,vk_api 9.3.1,"- Исправлена ошибка для заблокированных аккаунтов
- Обновлена версия API до 5.73
- Добавлен stories в стандартный scope"
2210,ReleaseEvent,2016-12-04 22:52:14+00:00,7591383,python273/vk_api,3097956,python273,,,published,v8.1,vk_api 8.1,"- Пофикшен VkTools
- Мелкий рефакторинг"
2416,ReleaseEvent,2018-05-02 14:53:09+00:00,84231584,deadc0de6/dotdrop,8973919,deadc0de6,,,published,v0.10.5,v0.10.5,"* ensure directory tree exists when symlink (thanks @lyze237)
* properly handle exception when destination is not a directory (and expected to be)
* also deploy when file rights have changed (useful for `chmod +x` changes and similar)"
2933,ReleaseEvent,2015-02-25 12:20:36+00:00,30908907,greginvm/pyclipper,10724016,greginvm,,,published,0.8.dev2,,
3414,ReleaseEvent,2016-08-16 15:57:54+00:00,11820959,craffel/pretty-midi,417568,craffel,,,published,v0.2.2,"Update docs, hotfix for `get_end_time` functions.",Only change: #80
3692,ReleaseEvent,2017-10-26 20:23:19+00:00,95915008,vrasneur/pyfasttext,8555503,vrasneur,,,published,0.4.3,0.4.3,"* update fastText source code
* update the variant library source code
* add access to subword vectors (Python or numpy array)
* add more getters (model version, module version, fastText version, ...)
* update README
"
3814,ReleaseEvent,2018-02-27 18:33:48+00:00,96750547,danielhrisca/asammdf,20952040,danielhrisca,,,published,3.1.1,Release 3.1.1,"# Changes
* optimizations for string channels
* optimize mdf version 4 RTAB conversion
*  support CANape specific partial conversion for mdf version 3
* motorola byte order not supported by mdf version < 3.10

# Fixes
* fix append for memory=""minimum""
* fix RTABX for mdf version 3
* fix value range to text conversion for mdf version 3
* fix bench script for Python 2.7
"
4450,ReleaseEvent,2016-10-11 22:15:26+00:00,60876298,johnthagen/exitstatus,10340167,johnthagen,,,published,v1.0.0,Initial release,
5362,ReleaseEvent,2016-11-12 14:33:14+00:00,69826114,tfriedel/python-lightify,1817286,tfriedel,,,published,1.0.4,thread-safety fixes,This release includes thread safety fixes and the lib reconnects to the gateway in case of an error. 
5476,ReleaseEvent,2017-10-15 19:02:49+00:00,93059012,chrisjsewell/jsonextended,2997570,chrisjsewell,,,published,v0.6.4,edict.merge added list_of_dicts option,
5477,ReleaseEvent,2017-10-09 02:28:03+00:00,93059012,chrisjsewell/jsonextended,2997570,chrisjsewell,,,published,v0.6.3,edict.remove_paths; allow list of path keys,
5785,ReleaseEvent,2016-06-16 05:13:33+00:00,52595285,hfaran/slack-export-viewer,2450496,hfaran,,,published,0.1.7,0.1.7,
6607,ReleaseEvent,2015-08-18 03:05:41+00:00,38180139,rickypc/robotframework-extendedrequestslibrary,1145955,rickypc,,,published,0.5.3,Documentation and Various Enhancements,
7107,ReleaseEvent,2015-07-16 01:14:43+00:00,23458977,facebook/facebook-python-ads-sdk,692738,ebzlo,69631,facebook,published,2.4.0,Version 2.4 API released,"- Now supports API v2.4
- facebookads.__version__ is now available, thanks @m-vdb !
- Encoding for other language now properly handled, thanks @m-vdb !
- Added new fields for OptimizationGoal, BillingEvent, and DPA
- Removed HasObjective mixin from AdGroup
- Async support for reportstats and insights
- get_product_sets now added to ProductCatalog, thanks @lucascosta "
7521,ReleaseEvent,2018-07-11 17:46:26+00:00,527040,recurly/recurly-client-python,185919,bhelx,144605,recurly,published,2.8.5,"Version 2.8.5 July 11th, 2018",- Add Custom Fields to Account and Subscription #246 
7578,ReleaseEvent,2016-06-08 14:55:26+00:00,35100117,neo4j/neo4j-python-driver,4190164,zhenlineo,201120,neo4j,published,1.0.1,1.0.1,Improved error messages
7580,ReleaseEvent,2017-11-23 16:22:36+00:00,35100117,neo4j/neo4j-python-driver,4190164,zhenlineo,201120,neo4j,published,1.5.1,1.5.1,A release with a small config bug fix
8108,ReleaseEvent,2016-11-02 22:40:38+00:00,8649830,paypal/PayPal-Python-SDK,1309895,jaypatel512,476675,paypal,published,v1.12.0,v1.12.0,"* Updated Invoicing APIs [145](https://github.com/paypal/PayPal-Python-SDK/pull/145).
* Fixed syntax error & pep8 formatting [#152](https://github.com/paypal/PayPal-Python-SDK/pull/152)."
8348,ReleaseEvent,2015-04-14 21:12:08+00:00,12442243,nephila/djangocms-installer,714711,yakky,630341,nephila,published,0.7.4,v.0.7.4,"* Add automatic timezone detection
* Pin django-reversion versions
* Make installer more compatible with windows environment"
8355,ReleaseEvent,2016-12-05 19:37:00+00:00,11711815,hearsaycorp/richenum,1170996,adepue,633032,hearsaycorp,published,1.2.1,Inherit from LookupError,
8819,ReleaseEvent,2017-09-08 19:24:03+00:00,7507548,materialsproject/fireworks,986759,computron,867057,materialsproject,published,v1.5.3,v1.5.3,
9395,ReleaseEvent,2016-09-28 06:35:02+00:00,24974006,douban/pymesos,572167,windreamer,1220164,douban,published,0.2.3,Release 0.2.3,
10395,ReleaseEvent,2016-04-29 12:48:20+00:00,4938133,opbeat/opbeat_python,93675,piquadrat,1669860,opbeat,published,manylinux1,,
10824,ReleaseEvent,2016-10-27 17:42:25+00:00,6770446,yhat/yhat-client,1409333,glamp,2684181,yhat,published,v1.9.7,v1.9.7,
10995,ReleaseEvent,2018-07-18 21:02:32+00:00,16316451,GoogleCloudPlatform/google-cloud-python,638797,crwilcox,2810941,GoogleCloudPlatform,published,automl-0.1.0,google-cloud-automl 0.1.0,"### New Features
- Initial Release of AutoML v1beta1"
11011,ReleaseEvent,2018-04-26 17:10:21+00:00,16316451,GoogleCloudPlatform/google-cloud-python,638797,crwilcox,2810941,GoogleCloudPlatform,published,speech-0.34.0,google-cloud-speech 0.34.0,"### Implementation Changes
- Regenerate GAPIC to account for the removal of GoogleDataCollectionConfig and google_data_collection_opt_in  (#5235)"
11023,ReleaseEvent,2017-03-31 19:36:17+00:00,16316451,GoogleCloudPlatform/google-cloud-python,520669,dhermes,2810941,GoogleCloudPlatform,published,monitoring-0.24.0,google-cloud-monitoring 0.24.0,"- Renaming `http` argument to `Client` as `_http`. (#3235)
- Make `Client` explicitly unpickleable. (#3230)
- Added `__all__` to `google.monitoring` package. (#3146)
- Depends on `google-cloud-core==0.24.x` series. (#3245)

PyPI: https://pypi.python.org/pypi/google-cloud-monitoring/0.24.0
"
11030,ReleaseEvent,2016-12-11 03:38:45+00:00,16316451,GoogleCloudPlatform/google-cloud-python,192456,daspecster,2810941,GoogleCloudPlatform,published,pubsub-0.22.0,google-cloud-pubsub 0.22.0,"- Change is dependence on new version of `google-cloud-core`.
- Switch from oauth2client to `google-auth`. (#2726, #2828)
- Upgrading GAPIC deps to 0.14 series. (#2795)
- Fix double encoding of messages when commit() fails. (#2773)
- Add gateway timeout to pubsub pull. (#2576)

PyPI: https://pypi.python.org/pypi/google-cloud-pubsub/0.22.0"
11863,ReleaseEvent,2018-05-18 00:50:47+00:00,49976939,learningequality/kolibri,2367265,indirectlylit,3926525,learningequality,published,v0.6.3-beta1,v0.6.3-beta1,
11984,ReleaseEvent,2018-07-28 18:14:18+00:00,53143022,oduwsdl/ipwb,2514780,machawk1,4416806,oduwsdl,published,v0.2018.07.28.1813,,* Fixes an issue (described in #460) that had the default replay command using stale sample data that relied on the old method of encryption.
12000,ReleaseEvent,2018-08-15 02:42:16+00:00,53143022,oduwsdl/ipwb,2514780,machawk1,4416806,oduwsdl,published,v0.2018.08.15.0240,,* Add the ability to upload WARCs using the replay web UI for dissemination into IPFS and replay (#436)
12051,ReleaseEvent,2018-03-11 07:40:32+00:00,48640313,codalab/codalab-worksheets,6436274,bkgoksel,4633552,codalab,published,v0.2.24,"Version 0.2.24 (March 10, 2018)","- Macros can now take named optional arguments alongside positional arguments
- Global namespacing for bundles: bundles can now be referred to with `host-worksheet//bundle-name` from other worksheets
- Resource management fixes: GPU, CPU and memory requests now act as exclusive request guarantees, and the limits are enforced properly. Removes the free-for-all memory workers
- URL and Git based bundle uploads can now be made from the Web CLI (`cl up https://example.com/test.txt`)
- `--allow-failed-dependencies` now also allows `killed` dependencies
- Fixes and improvements around worker job management: jobs are resumed better after worker restarts, and long running jobs heartbeat the server, preventing unnecessary `worker_offline` states, offline runs are removed from worker_run
- Bugfix: content bundle uploads `cl upload -c <bundle-contents>` now respect their name argument if given
- Bugfix: content-disposition headers now include `attachment` as previously they were in violation of the RFC"
12080,ReleaseEvent,2016-11-12 11:57:38+00:00,60082252,OCHA-DAP/hdx-python-api,3799212,mcarans,5087346,OCHA-DAP,published,v0.6,HDX Python Library v0.6,"New dataset methods that hide the CKAN complexity:
Get and set expected update frequency
Get and add location - country or continent
Get and add tags"
12191,ReleaseEvent,2017-10-11 18:05:38+00:00,100658303,dwavesystems/dimod,8395238,arcondello,5449030,dwavesystems,published,0.3.0,0.3.0,"- Added numpy response object
- Some bug fixes
- Updated documentation structure"
12249,ReleaseEvent,2018-05-11 14:32:52+00:00,41092776,superdesk/superdesk-core,179249,petrjasek,5527298,superdesk,published,v1.18,,"### Fixed

- Modify json loads to handle arrow `ParserError`.
- Fix opening published image takes too much time.

### Added

- Add tests for custom media multi-items ninjs output.

### Changed

- Set `qcode` as unique field for `genre`, `priority`, `replace_words` and `annotation_types` cvs."
12911,ReleaseEvent,2016-06-16 05:59:05+00:00,6235174,conda/conda,1418419,kalefranz,6392739,conda,published,4.1.1,4.1.1,"  * add auto_update_conda config parameter, #2686
  * fix #2669 conda config --add channels can leave out defaults, #2670
  * fix #2703 ignore activate symlink error if links already exist, #2705
  * fix #2693 install duplicate packages with older version of Anaconda, #2701
  * fix #2677 respect HTTP_PROXY, #2695
  * fix #2680 broken fish integration, #2685, #2694
  * fix an issue with conda never exiting, #2689
  * fix #2688 explicit file installs, #2708
  * fix #2700 conda list UnicodeDecodeError, #2706"
