,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
19,ReleaseEvent,2018-05-12 14:44:27+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-9234a966cf57895c62aa,,
879,ReleaseEvent,2015-05-10 07:48:01+00:00,3852351,meejah/txtorcon,145599,meejah,,,published,v0.13.0,v0.13.0,"I'm pleased to announce txtorcon 0.13.0. This adds several amazing
features, including levitation. Full list of improvements:

   * support basic and stealth hidden service authorization, and parse client_keys files.
   * 2x speedup for TorState parsing (mostly by lazy-parsing timestamps)
   * can now parse ~75000 microdescriptors/second per core of 3.4GHz Xeon E3
   * launch_tor now doesn't use a temporary torrc (command-line options instead)
   * tons of pep8 cleanups
   * several improvements to hidden-service configuration from sambuddhabasu1
   * populate valid signals from GETINFO signals/names from sambuddhabasu1

You can download the release from PyPI or GitHub (or of course ""pip
install txtorcon""):

   https://pypi.python.org/pypi/txtorcon/0.13.0
   https://github.com/meejah/txtorcon/releases/tag/v0.13.0

Releases are also available from the hidden service:

   http://timaq4ygg2iegci7.onion/txtorcon-0.13.0.tar.gz
   http://timaq4ygg2iegci7.onion/txtorcon-0.13.0.tar.gz.asc

You can verify the sha256sum of both by running the following 4 lines
in a shell wherever you have the files downloaded:

cat <<EOF | sha256sum --check
3218d0fa0c22f49eee9324a5862b2d53ef77d5cb8e555e2bcffc24070aaeca7d  txtorcon-0.13.0.tar.gz
de266cd1b35cc2d9f4600e510d9d3a5645771d36ce36a5888a2828594feb1ef0  txtorcon-0.13.0-py2-none-any.whl
EOF

thanks,
meejah
"
1014,ReleaseEvent,2015-07-16 07:51:23+00:00,1541957,ekalinin/nodeenv,234891,ekalinin,,,published,0.13.2,0.13.2: Fixed freeze command,* Fixed freeze command. See # 121
1106,ReleaseEvent,2017-04-29 02:26:34+00:00,7591383,python273/vk_api,3097956,python273,,,published,v8.7,vk_api 8.7,"- Добавлен VkUpload.document_wall (@shanginn)
- Добавлен пример двухфакторной аутентификации (@skar404)
- Добавлена возможность загружать file-like объекты
- Пофикшен repr для VkApiMethod (@o_strokachuk)
- Добавлен VkAudio (@neigrok)"
1203,ReleaseEvent,2018-05-12 11:12:35+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,published,1.7.2,1.7.2,"- **FIXED:** fixed generation of default ``SECURITY_REQUIREMENTS`` to match documented behaviour
- **FIXED:** ordering of ``SECURITY_REQUIREMENTS`` and ``SECURITY_DEFINITIONS`` is now stable
"
1919,ReleaseEvent,2016-10-18 20:25:31+00:00,15879082,AndrewAnnex/SpiceyPy,2126916,AndrewAnnex,,,published,v1.1.0.dev0,SpiceyPy-1.1.0.dev0,"draft release of 1.1.0.dev0,

in preparation of v1.1.0 "
1982,ReleaseEvent,2018-05-29 13:39:06+00:00,72737846,drvinceknight/Nashpy,2131546,drvinceknight,,,published,v0.0.14,v0.0.14,"# v0.0.14

Change module name to `nashpy`. Now for consistency have:

`$ pip install nashpy`

and

`>>> import nashpy`
"
2155,ReleaseEvent,2016-07-18 18:51:37+00:00,24806180,tariqdaouda/pyArango,7224902,tariqdaouda,,,published,1.2.0,1.2.0 (python 3 support),Supports only python 3 and ArangoDB 3.X. Support for python 2.7 in progress.
2345,ReleaseEvent,2018-01-16 23:35:22+00:00,75150575,waqasbhatti/astrobase,1868184,waqasbhatti,,,published,v0.3.3,astrobase v0.3.3,"## New stuff

- checkplot: added all new star features to checkplot dict objectinfo
- cpserver: added implementation for neighbors tab
- cpserver: add GAIA neighbors, dereddened colors, color classes to web interface
- services.skyview: add sizepix param, gracefully handle older cache fnames
- checkplotlist: add a default sortorder and sortkey (objectid - asc)

## Fixes

- checkplot: fix broken coordutils imports for checkplot_png, et al.
- checkplot: add extra guards against measurements being all nan or not enough finite values
- checkplot.checkplot_pickle_to_png: guard against missing or insufficient neighbor LCs
- checkplot: fix checkplot_png download of finder charts
- checkplotlist: fix various horrendous bugs when no sorting/filtering specified
- cpserver js: fix long-broken arbitrary period, epoch, etc. input
- lcproc: check if a neighbor LC actually exists before processing it
- lcproc: guard against insufficient measurements for neighbors too
- plotbase: fix long-broken stamp fetch that tests ignored
- starfeatures.neighbor_features: correctly handle case where there are no GAIA neighbors
"
2868,ReleaseEvent,2017-10-16 09:41:07+00:00,93059012,chrisjsewell/jsonextended,2997570,chrisjsewell,,,published,v0.7.1,added deep_copy option to edict functions,
3158,ReleaseEvent,2016-10-20 07:24:49+00:00,19388764,lukaszbanasiak/yahoo-finance,1453207,lukaszbanasiak,,,published,1.3.1,1.3.1,- Fix #73 (thanks @grantrules )
3285,ReleaseEvent,2018-03-03 20:19:54+00:00,26947860,facelessuser/pymdown-extensions,1055125,facelessuser,,,published,4.9.0,4.9.0,"## 4.9.0

Mar 3, 2018

- **NEW**: Add option to make task lists editable (!249).
- **FIX**: Remove internal references to deprecated options.
"
3386,ReleaseEvent,2018-05-01 21:55:35+00:00,131575035,tm-kn/django-basic-auth-ip-whitelist,14931760,tm-kn,,,published,0.1a3,,
3663,ReleaseEvent,2015-03-17 21:17:09+00:00,15260936,theonion/betty-cropper,156237,csinchok,61816,theonion,published,0.3.0,DSSIM,I've added some functionality to auto-detect JPEG quality. Docs forthcoming.
3764,ReleaseEvent,2017-03-08 11:54:12+00:00,2235568,smarkets/smk_python_sdk,3072328,pianiel,86334,smarkets,published,v9.1.1,,
3873,ReleaseEvent,2015-10-02 22:42:06+00:00,527040,recurly/recurly-client-python,185919,bhelx,144605,recurly,published,2.2.17,2.2.17,"## Version 2.2.17 October 2, 2015

- Add support for bulk coupons and coupon code generation
- Add support for editing and restoring coupons"
3878,ReleaseEvent,2017-09-29 23:05:05+00:00,41010216,atlassian/asap-authentication-python,561929,mbertrand80,168166,atlassian,published,3.1.0,,
3885,ReleaseEvent,2016-07-18 22:21:32+00:00,613742,basho/riak-python-client,514926,lukebakken,176293,basho,published,2.5.5,Riak Python Client  2.5.5,"riak-python-client 2.5.5
https://github.com/basho/riak-python-client/blob/master/RELNOTES.md"
4235,ReleaseEvent,2016-01-26 08:44:32+00:00,20493628,G-Node/nixpy,2076136,stoewer,574778,G-Node,published,1.1.0,Stable 1.1.0,Requires [nix libraries](https://github.com/G-Node/nix/releases)  with version 1.1.x
