,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
27,ReleaseEvent,2018-05-12 16:43:03+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-3f0975ef894c2f1e0819,,
166,ReleaseEvent,2017-10-18 19:38:43+00:00,87855036,Kane610/axis,24575746,Kane610,,,published,v14,,
703,ReleaseEvent,2018-08-16 23:45:56+00:00,140285687,osmr/imgclsmob,25412623,osmr,,,published,v0.0.7,MobileNet models,MobileNet models are ready to use
721,ReleaseEvent,2017-03-28 12:50:28+00:00,759484,proycon/pynlpl,75427,proycon,,,published,v1.1.8,v1.1.8,Minor fix in syncing pynlpl-folia tests for premature v1.1.7 release 
760,ReleaseEvent,2017-12-01 19:22:51+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,published,v2.1.13,v2.1.13,"Timestamp |  SHA | Message | Author
------------- | ------------- | ------------- | -------------
2017-12-01T19:22Z | 49cd3a87 | (v2.1.13) Automated packaging of release by CapsuleCD | CapsuleCD
2017-11-28T12:48Z | ab55f54d | Merge 9ad8a9cbf9e4b5c24fe525b274966c2432baf132 into 979f06e08d4341f62ce3dfb3d734f9226ae35efe | nydr
2017-11-28T12:47Z | 9ad8a9cb | Use formatdate with default timeval | nydr
2017-11-28T11:54Z | 60458452 | dnsmadeeasy: Deprecate Babel in favor of std lib | nydr
"
761,ReleaseEvent,2016-10-10 15:12:45+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,published,v1.1.16,v1.1.16,"Timestamp |  SHA | Message | Author 
------------- | ------------- | ------------- | ------------- 
2016-10-10T15:09:57Z | [`fa95fa6cf`](https://github.com/AnalogJ/lexicon/commit/fa95fa6cf0da20fdb3f884b55d9ecb957f5d80f3) | wrap opt dependencies in try catches so that we can continue without them. | Jason Kulatunga 
"
777,ReleaseEvent,2016-02-24 23:53:16+00:00,13154676,aestrivex/bctpy,605470,aestrivex,,,published,0.5.0,0.5.0,"Release 0.5.0 is a major release with many bugfixes, implementation of upstream changes, and improved test coverage."
869,ReleaseEvent,2015-04-06 22:16:41+00:00,25171290,jrkerns/pylinac,4803336,jrkerns,,,published,v0.5.0.1,Version 0.5.0,"V0.5.0 4/6/2015 -- Added Flatness & Symmetry module

- A new flatness & symmetry module allows for film and EPID image analysis.
- The log_analyzer module now supports writing trajectory logs to CSV."
1017,ReleaseEvent,2017-01-16 15:03:59+00:00,75831836,da4089/simplefix,860066,da4089,,,published,v1.0.3,,"Added ability to iterate over the fields in a message.
More test coverage."
1049,ReleaseEvent,2017-07-08 02:27:19+00:00,94554082,dylanaraps/pywal,6799467,dylanaraps,,,published,0.3.10,0.3.10,"- Better outdated Python version error.
- Fixed infinite loop when `wal` is given a very simple image.
- `wal` will now abort if it can't find `16` colors after 20 loops.
- Fixed a bug where a cached scheme would be used for the wrong image."
1250,ReleaseEvent,2017-01-14 18:47:43+00:00,67164027,barrust/mediawiki,3161814,barrust,,,published,v0.3.10,Version 0.3.10,"* Add categorytree support
* New exception type: MediaWikiCategoryTreeError
* Update documentation
* Additional test coverage
* Simplify references and categories properties"
1432,ReleaseEvent,2017-10-19 08:30:26+00:00,63634896,pvizeli/ha-ffmpeg,15338540,pvizeli,,,published,1.9,HA-FFmpeg Release 1.9,- Bugfix `get_image`
1748,ReleaseEvent,2015-11-06 16:14:06+00:00,30593480,buruzaemon/natto-py,498577,buruzaemon,,,published,0.7.0,,"Very minor changes, mostly to the version-string handling."
1947,ReleaseEvent,2018-04-11 18:33:58+00:00,58603523,Nekmo/python-akismet,740106,Nekmo,,,published,v0.4.0,,
2483,ReleaseEvent,2018-06-30 00:15:06+00:00,56346915,liminspace/django-mjml,5173158,liminspace,,,published,0.5.2,0.5.2,"  * Added supporting MJML v4.1.0
  * Added .pyup.yaml
  * Updated tests
  * Added dockerfile for tcpserver
  * Remove mjml 3.0.2, 3.1.1 and 3.2.2 from tests"
2665,ReleaseEvent,2018-07-18 22:59:45+00:00,141497700,scottgigante/tasklogger,8499679,scottgigante,,,published,0.0,tasklogger v0.0,
2678,ReleaseEvent,2016-12-10 15:57:01+00:00,59484958,thombashi/pytablewriter,15517661,thombashi,,,published,v0.14.0,,"- Add `from_csv` method
- Improve multi-byte character support
- Bug fixes
"
2899,ReleaseEvent,2017-06-01 20:22:18+00:00,50591651,danielperna84/pyhomematic,7396998,danielperna84,,,published,0.1.27,0.1.27,Disabeling backend detection
3066,ReleaseEvent,2016-10-03 22:50:17+00:00,35990433,kata198/AdvancedHTMLParser,8461115,kata198,,,published,6.6.3,6.6.3,"* 6.6.3 Oct 03 2016
- Fix no-value attributes not appearing in html output (like ""checked"" on an input). Was in attributes, but not in html output.
"
3162,ReleaseEvent,2018-04-11 18:27:21+00:00,68146968,vimalloc/flask-jwt-extended,238933,vimalloc,,,published,3.8.0,3.8.0,* Default to the Flask JSON encoder and allows for custom JSON encoders for encoding JWTs (#139)
3395,ReleaseEvent,2016-02-27 16:35:14+00:00,21331244,MartijnBraam/python-isc-dhcp-leases,6928199,MartijnBraam,,,published,0.6.0,"Added support for ""option"" keys in the lease file","Added support for `option something value;` lines in the lease file and a new property `lease.options` that contains a dict of options.

This addition changes to structure of `lease.options` slightly if you used it to read the option key before."
