,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
59,ReleaseEvent,2018-05-12 15:16:04+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-e5f7693905f316c05cd0,,
944,ReleaseEvent,2016-09-18 19:34:09+00:00,8827731,wbond/pybars3,7524964,isaacdd,,,published,0.9.2,,"- Make dictionary calls take precedence over attributes and .get (issue #16)
- Add else support in inverted if blocks (issue #17)
- Improve error parsing and reporting (issue #23)
- Port over a few more tests from handlebars.js"
1620,ReleaseEvent,2018-02-05 16:40:29+00:00,76513276,kislyuk/domovoi,862013,kislyuk,,,published,v1.5.2,v1.5.2,- Ensure SNS topic names can represent all DNS-compliant S3 bucket names. Fixes #5
1771,ReleaseEvent,2017-04-01 05:30:58+00:00,23509035,seisman/HinetPy,3974108,seisman,,,published,0.4.0,0.4.0,"HinetPy is stable now.

- ``win32.extract_sac``: skip if data not exists                              
- ``win32.extract_sac``: support multiple processes to speedup, and no longer return values                                                               
- ``Client.get_waveform``: support multi-threads to speedup                   
- Change ``Client.help()`` to ``Client.info()``                               
- ``Client.get_waveform`` now can automatically set ``max_span``              
- ``Client.get_*`` now support startime in different string formats"
1881,ReleaseEvent,2015-05-02 00:35:53+00:00,32769061,RazerM/represent,1337586,RazerM,,,published,1.0.1,,- Remove extra print statement (#1)
2392,ReleaseEvent,2018-06-06 06:17:41+00:00,84231584,deadc0de6/dotdrop,8973919,deadc0de6,,,published,v0.15.0,v0.15.0,"* add ability to have dotfile key representing the full path to the dotfile (#40) 
* add script to migrate from short keys to long keys"
2620,ReleaseEvent,2017-04-11 01:34:39+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,published,0.1.post2,Clean up for OS X builds,Allows OS X builds via clang/llvm.
2981,ReleaseEvent,2018-02-20 04:13:54+00:00,120862006,jborean93/pypsexec,8462645,jborean93,,,published,v0.0.1.dev0,First dev release,"First dev release to PyPi, designed to be a tester release for people who want to try it out."
3120,ReleaseEvent,2017-03-02 17:27:43+00:00,66252523,robphoenix/diffios,9257284,robphoenix,,,published,v0.0.9,version 0.0.9,"# Change Log

## [Unreleased](https://github.com/robphoenix/diffios/tree/HEAD)

[Full Changelog](https://github.com/robphoenix/diffios/compare/v0.0.5...HEAD)

**Closed issues:**

- convert README to restructured text [\#16](https://github.com/robphoenix/diffios/issues/16)

## [v0.0.5](https://github.com/robphoenix/diffios/tree/v0.0.5) (2017-03-01)
**Closed issues:**

- fix delta formatting [\#9](https://github.com/robphoenix/diffios/issues/9)
- account for regex metacharacters in ignores file [\#8](https://github.com/robphoenix/diffios/issues/8)
- change diffios\_ignore to ignores.txt [\#6](https://github.com/robphoenix/diffios/issues/6)
- Make the queue a Queue rather than a list [\#5](https://github.com/robphoenix/diffios/issues/5)
- fix python 2.7 failing build [\#4](https://github.com/robphoenix/diffios/issues/4)
- fix python 3.3 failing build [\#3](https://github.com/robphoenix/diffios/issues/3)
- Enable multiple variables in a single line [\#1](https://github.com/robphoenix/diffios/issues/1)



\* *This Change Log was automatically generated by [github_changelog_generator](https://github.com/skywinder/Github-Changelog-Generator)*"
3185,ReleaseEvent,2017-07-17 07:20:49+00:00,49825187,thombashi/tcconfig,15517661,thombashi,,,published,v0.12.1,,
