,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
803,ReleaseEvent,2016-07-27 11:21:09+00:00,5473383,keleshev/schema,23648,skorokithakis,,,published,v0.6.1,,"
### Fix
* Handle None as the error message properly.
"
810,ReleaseEvent,2017-08-17 16:16:31+00:00,76513276,kislyuk/domovoi,862013,kislyuk,,,published,v1.2.3,v1.2.3,"- Chalice 1.0 compat, part 2"
989,ReleaseEvent,2017-12-27 21:03:16+00:00,94554082,dylanaraps/pywal,6799467,dylanaraps,,,published,1.0.0,1.0.0,"This release of `pywal` contains some large changes and may very well break things for some users. Expect bugs and expect additional releases to fix them. The version has been bumped to `1.0.0` as I'm now happy with where `pywal` is featurewise.


### Removal of `-r`

The flag `-r` was removed as it was basically a glorified `cat` of the `sequences` file with **300ms** of python overhead. The new recommended way to load the schemes is to replace `wal -r` with `cat ~/.cache/wal/sequences`.

### Removal of `-t`

Yup! The `-t` flag to fix garbage in VTE terminals (termite, xfce4-terminal, gnome-terminal) is no longer needed. I've come up with a workaround that really **shouldn't work** but does. ¯\\\_(ツ)_/¯

The problem: The sequence  `\033[708;#000000\007` is unsupported by VTE and VTE's sequence parsing doesn't hide unknown sequences, instead it just displays them as plain text. We can't add an if statement or a check for VTE terminals as we're writing to each terminal via it's file descriptor. The only thing that is interpreted is escape sequences.

The workaround: The problem sequence is wrapped in a series of other escape sequences so that the unsupported sequence isn't echo'd to the terminal.

How it works:

```
    # \0337                # Save cursor position.
    # \033[1000H           # Move the cursor off screen.
    # \033[8m              # Conceal text.
    # \033]708;#000000\007 # Garbage sequence.
    # \0338                # Restore cursor position.

    \0337\033[1000H\033[8m\033]708;#000000\007\0338
```

This took a lot of trial and error to make sure it works across all terminals and doesn't cause issues for underlying terminal programs.

### Added User Template Support

You can now define your own custom `pywal` template files or you can overwrite the default template files. Any files stored in `~/.config/wal/templates` will be processed and exported to `~/.cache/wal/` under the same name. 

The user template files follow the exact same syntax as the built-in templates. See the built-in templates for syntax examples: https://github.com/dylanaraps/pywal/tree/master/pywal/templates

For example: To define a custom `rofi` template file to set the background transparent.

Save this file to `~/.config/wal/templates/colors-rofi.Xresources` and re-run wal. Rofi will now use the colors defined below instead.

```
#define BG #CC{background.strip}
#define HI #CC{color1.strip}
#define FG {color15}
#define TX {color15}

! State:           bg, fg, bg2,  hlbg, hlfg
rofi.color-normal: BG, FG, BG,   HI,   TX
rofi.color-active: BG, FG, BG,   HI,   TX
rofi.color-urgent: BG, HI, BG,   HI,   FG
rofi.color-window: BG, BG, BG
```

### Templates

- Added template file for `rofi`.
- Added template file for `st.
- Added template file for `tabbed`.
- Added template file for `dwm`."
1014,ReleaseEvent,2017-07-18 15:50:21+00:00,78573084,flennerhag/mlens,19593480,flennerhag,,,published,0.1.5,0.1.5,"- Possible to set environmental variables
- multiprocessing default backend
- ``spawn`` as default start method for parallel jobs (w. multiprocessing)
- Possible to specify ``y`` as partition input in clustered subsumable partitioning
- Minor bug fixes
- Refactored backend for streamlined front-end feature development
"
1175,ReleaseEvent,2018-05-12 11:28:34+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,published,1.7.2,1.7.2,"- **FIXED:** fixed generation of default ``SECURITY_REQUIREMENTS`` to match documented behaviour
- **FIXED:** ordering of ``SECURITY_REQUIREMENTS`` and ``SECURITY_DEFINITIONS`` is now stable
"
1242,ReleaseEvent,2016-10-23 00:32:56+00:00,19165491,jacebrowning/yorm,939501,jacebrowning,,,published,v1.1,v1.1,
1516,ReleaseEvent,2017-06-05 08:34:27+00:00,79981521,raghur/easyblogger,516267,raghur,,,published,v2.0.0,Easyblogger 2.0,"key changes:

1. TOML header while processing file.
2. TOML header generated when downloading posts.
3. Parallel downloads
4. Many fixes

See https://blog.rraghur.in/2017/06/05/ann-easyblogger-2.0-released/

Installation:
```
pip install easyblogger
```
"
1598,ReleaseEvent,2017-09-20 18:31:47+00:00,22226849,ymyzk/python-gyazo,3383281,ymyzk,,,published,v0.15.0,Version 0.15.0,"## Breaking Changes
- Remove `star` attribute from `Image` model #49
- Drop Python 3.3 support #50 
 
## Internal
- Improve type hints
- Update test environment #40 #46 
- Update libraries #41 #44 
- Improve versioning #42 
- Improve packaging #43  
- Refactoring #45 #51 
"
1850,ReleaseEvent,2017-04-27 23:37:17+00:00,16603537,cdgriffith/Reusables,3275435,cdgriffith,,,published,0.9.0,Version 0.9.0,"+ Adding datetime_format, dtf methods
+ Adding datetime_from_iso, dtiso methods
+ Adding catch_it and retry_it wrappers
+ Adding CONTRIBUTING file
+ Changing Namespace now operates more like ""dict"" on init, and can accept both iterable and kwargs
+ Changing major structure of reusables to better group similar functionality
+ Changing wrapper time_it now uses .time for older versions instead of the .clock
+ Depreciation Warning: get_logger is changing to setup_logger
+ Breaking change: log_exception has new and changed kwargs
+ Breaking change: removing Cookie Management in favor of separate library
+ Breaking change: removing sort_by
+ Breaking change: removing namespace.from_dict()
+ Breaking change: removing DateTime class in favor of singular methods datetime_format and datetime_from_iso"
2120,ReleaseEvent,2018-08-24 16:40:24+00:00,67365593,danicarrion/pyrestcli,498023,danicarrion,,,published,v0.6.7,v0.6.7,
