,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
868,ReleaseEvent,2017-05-15 06:34:09+00:00,53005545,kislyuk/aegea,862013,kislyuk,,,published,v1.9.12,v1.9.12,- Batch bug fixes and begin support for custom Batch ECI AMIs
989,ReleaseEvent,2017-11-21 21:42:26+00:00,109304350,Kane610/deconz,24575746,Kane610,,,published,v19,,
1456,ReleaseEvent,2015-02-03 17:04:17+00:00,6577385,trungdong/prov,325184,trungdong,,,published,1.3.0,1.3.0 - Python 3 Support,"* Python 3.3 and 3.4 supported
* Updated prov-convert script to support XML output
* Added missing test JSON and XML files in distributions"
1482,ReleaseEvent,2017-04-13 05:46:58+00:00,88038171,Noctem/cyrandom,1787524,Noctem,,,published,v0.1.1,0.1.1,Add `triangular_int`
1948,ReleaseEvent,2016-06-15 00:59:08+00:00,58268745,cmbruns/pyopenvr,2649705,cmbruns,,,published,1.0.0101,pyopenvr version 1.0.0101,"Release Notes:
* Update to OpenVR API 1.0.1
* First working examples, including glut, glfw, sdl, and wx
* (But no example with controller models yet)
"
2368,ReleaseEvent,2017-11-21 22:11:01+00:00,67164027,barrust/mediawiki,3161814,barrust,,,published,v0.3.16,Version 0.3.16,"* Add ability to turn off caching completely
* Fix bug when disambiguation link does not have a title [issue #35](https://github.com/barrust/mediawiki/issues/35)"
2394,ReleaseEvent,2017-12-07 09:23:32+00:00,1600085,dagwieers/unoconv,820596,regebro,,,published,0.8,Releasing 0.8,"- Add option -M/--meta to add or update document metadata during conversion
- Add option -I/--input-filter-name to specify input format (Martijn van de Streek)
- Added setup.py to support standard Python installs, like pip, etc.
- Dropped support for OpenOffice 3.3 and 3.4
- Fix for Python 3 to read binary data from stdin (Carlos Noguera)
- Fix for password protected files (Marijn Ophorst)
- Make -F switch working for user-defined fields (Belegnar)"
2590,ReleaseEvent,2017-06-01 19:58:37+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,published,0.1.1,Major update with lots of cool new stuff...,"Bug fixes:
---------------------
* Fixed bug in :func:`fwdpy11.sampling.DataMatrix.selected` that returned wrong data in best case scenario and could
  have caused crash in worst case.
 (https://github.com/molpopgen/fwdpy11/commit/e715fb74472555aa64e1d894563ec218ebba1a97).
* Fix bug recording fixation times.  If a population was evolved multiple times, fixation times from the later rounds of
  evolution were incorrect. 
  (https://github.com/molpopgen/fwdpy11/commit/9db14d8b3db1c744045e20bfc00ce37e7fb28dfb)
* Fix issue #1, related to fixations in quantitative trait sims. (https://github.com/molpopgen/fwdpy11/commit/6a27386498f056f0c4cc1fc6b8ea12f2b807636c)
* The ""label"" field of a diploid is now initialized upon constructing a population.

API and back-end changes:
------------------------------------------
* Added :func:`fwdpy11.sampling.matrix_to_sample` and :func:`fwdpy11.sampling.separate_samples_by_loci`. (https://github.com/molpopgen/fwdpy11/commit/i639c8de999679140fad6a976ff6c1996b25444aa)
* Custom stateless fitness/genetic value calculations may now be implemented with a minimal amount of C++ code. See
  :ref:`customgvaluecpp`. 
  (https://github.com/molpopgen/fwdpy11/commit/a75166d9ff5471c2d18d66892f9fa01ebec5a667)
* Custom fitness/genetic value calculations now allowed in pure Python, but they are quite slow (for now). See 
  :ref:`customgvalues`. (https://github.com/molpopgen/fwdpy11/commit/5549286046ead1181cba684464b3bcb19918321e)
* Stateful trait value models enabled for qtrait sims. (https://github.com/molpopgen/fwdpy11/commit/161dfcef63f3abf28ad56df33b84a92d87d7750f)
* Refactor evolution functions so that stateful fitness models behave as expected.  Enable compiling in a debug mode.
  Fix bug in operator== for diploid type. (https://github.com/molpopgen/fwdpy11/commit/a726c0535a5176aab1df5211fee7bf0aeba5054b)
* fwdpy11.util added, providing :func:`fwdpy11.util.add_mutation`. (https://github.com/molpopgen/fwdpy11/commit/17b92dbe61ee85e2e60211e7dc0ed507a70dbd64)
* Simulations now parameterized using classes in fwdpy11.model_params. (https://github.com/molpopgen/fwdpy11/commit/18e261c8596bf63d2d4e1ef228effb87397b793e) and (https://github.com/molpopgen/fwdpy11/commit/eda7390adb9a98a5d96e6557ba1003488ebac511)
* Added multi-locus simulation of quantitative traits.(https://github.com/molpopgen/fwdpy11/commit/fcad8de9d37bcef5a71ba6d26b4e40e1b67b1993)
* Refactoring of type names. (https://github.com/molpopgen/fwdpy11/commit/632477c7b7592d956149a0cf44e4d26f2a67797e)
* Refactoring internals of single-region fitnes/trait value typess. (https://github.com/molpopgen/fwdpy11/commit/d55d63631d02fdb2193940475dbcffaa201cf882)
* Allow selected mutations to be retained in fwdpy11.wright_fisher.evolve_regions_sampler_fitness. (https://github.com/molpopgen/fwdpy11/commit/dcc1f2f6555eeada669efef8317f446e3cd0e46a)"
3034,ReleaseEvent,2017-10-23 13:29:18+00:00,59235,mkleehammer/pyodbc,27421,mkleehammer,,,published,4.0.19,Remove debug print,"Sorry everyone - I left a debug printf statement in the 4.0.18 code.  Please use this instead.  I'm reproducing the 4.0.18 tag release notes here:

---

This is a primarily a fix patch, thought it does contain one new feature that is turned off by default:

The feature is an optimized `Cursor.executemany` that binds parameters into an array to drastically reduce network round trips.  This can be a major speedup, but this preliminary version is turned off by default because it can only be used with drivers that use UCS-2 exclusively and that properly deal with the ODBC numeric structure.  Right now I would recommend only using this with SQL Server on Windows.  This feature will be tweaked in the near future to support as many drivers as possible and to use the configured encodings.

## Fixes

* Add a workaround for building on macOS High Sierra.
* Add support for building with homebrew unixODBC
* Fix Unicode error messages that were sometimes garbled in the past.
* Fix Cursor.columns, primaryKeys, and similar metadata methods that would not allow `None` passed in for optional keyword parameters such as `Cursor.columns('t1', schema=None)`.
"
3138,ReleaseEvent,2016-08-26 14:57:02+00:00,49825187,thombashi/tcconfig,15517661,thombashi,,,published,v0.6.5,,"- Suppress excessive error messages
"
3144,ReleaseEvent,2017-01-15 04:24:37+00:00,49825187,thombashi/tcconfig,15517661,thombashi,,,published,v0.7.0-alpha-3,,"- Multiple rules support #43: Thanks to @konetzed 
    - Add `--add` option
    - Add `--shaping-algo` option
- Bug fixes
- Improve log messages
- Limitation:
    - Currently `tcshow` will not properly worked when using `htb` as `--shaping-algo`."
3263,ReleaseEvent,2018-07-03 15:16:09+00:00,33266451,JimmXinu/FanFicFare,11446969,JimmXinu,,,published,v2.27.0,FanFicFare v2.27.0,"# Installation instructions:

## Calibre Plugin:

Install attached plugin zip file, or use Calibre's 'Get plugins' feature.

## Web service:

http://fanficfare.appspot.com/

## Command line interface:

Rather being delivered as a zip file with dependencies included, FanFicFare is delivered as a `pip` Python package.  It's been tested on Python 2.6 and 2.7, but not on Python 3.

`pip install FanFicFare`
or
`pip install --upgrade FanFicFare`
...to update.

(pip will automatically install dependencies beautifulsoup4, html5lib, chardet and six.)

Run `fanficfare -h` from command-line.

## Changes:


- Change adapter_storiesonlinenet to https (and derived finestories) - thanks davidfor.
- Yet more site change for adapter_webnovelcom
- Add status states Paused & Cancelled to adapter_fanfiktionde as well as site specific native_status.
- adapter_webnovelcom: ignore 'ad-walled' chapters--the ad-wall bypass code stopped working, but isn't yet removed.
- Calibre Plugin: Remove ebook formats before update, overwrite or unnew so that the previouis version ends up in trash in
stead of just copied over.
- Add adapter_classes metadata for developer testing.
- Revert archive.skyehawke.com back https -> http.
- Remove replace_br_with_p sentinels in desc HTML before giving to Calibre.
- Fix for author in adapter_lcfanficcom
- Fix for adapter_inkbunnynet author search.
- base_efiction: use getProtocol for images too.
- Change all sites that will work with https to use it all the time.
- Remove fanfiction.mugglenet.com -- mugglenet.com is there, but no fanfic section anymore.
- adapter_adultfanfictionorg used urllib2 exceptions without importing it.
- Updates for site changes for adapter_gravitytalescom.
- Fix author for adapter_inkbunnynet.
- Site update fixes for adapter_inkbunnynet, thanks GComyn.
- Fixes for adapter_webnovelcom for site changes.
- Add status to webnovelcom (#306) - Thanks, rikkitp"
3571,ReleaseEvent,2018-05-02 02:09:03+00:00,96678616,miyuchina/mistletoe,14964777,miyuchina,,,published,v0.6,Version 0.6 Poinsettia,"**Features:**

* added Pygments renderer to `contrib` (#35, thanks to @Bridouz);
* `HTMLSpan` now supports comments (#37);
* (more or less) Commonmark compliant List implementation (#40).

**Fixes:**

* changed logo to an actual mistletoe (#21, thanks to @liuq);
* allow lists after block tokens without newlines (#34, thanks to @huettenhain);
* recognize headings within paragraphs (#36);
* disallow opening space in html tag (#37).

**Performance**:

* removed `FileWrapper.normalize`;
* utilized universal newline mode.

**Breaking changes**:

* `BlockToken.start` does not advance file iterator.

Special shout-out to @joncass for raising the unattributed issues above, and giving me the motivation to finally fix the list implementation!

Note that this is a release with major changes. If you notice any rough edges (as there will certainly be), please do not hesitate to open an issue."
3615,ReleaseEvent,2017-02-14 18:03:21+00:00,80448443,pierky/arouteserver,6806218,pierky,,,published,v0.1.0a11,v0.1.0a11,"- The ``filtering.rpsl`` section of general and clients configuration files has been renamed into ``filter
ing.irrdb``.
- The command line argument ``--template-dir`` has been renamed into ``--templates-dir``.
- New options in the program's configuration file: ``bgpq3_host`` and ``bgpq3_sources``, used to set bgpq3
 ``-h`` and ``-S`` arguments when gathering info from IRRDBs.
"
3694,ReleaseEvent,2017-06-19 13:06:03+00:00,64951126,vxgmichel/aiostream,7490006,vxgmichel,,,published,v0.2.4,,"- Add github context to the documentation
- Add the [chunks](http://pythonhosted.org/aiostream/operators.html#aiostream.stream.chunks) operator"
3904,ReleaseEvent,2017-05-28 19:00:35+00:00,90407498,jbasko/configmanager,632910,jbasko,,,published,v1.7.0,v1.7.0,Iterator interface cleaned up
4127,ReleaseEvent,2017-09-05 04:14:56+00:00,95195863,lwanger/cooked_input,923826,lwanger,,,published,V0.2.10,V0.2.10,Minor API change to PasswordValidator for parameter consistency. Added coverage tests.
4150,ReleaseEvent,2018-07-04 11:05:47+00:00,6054289,niklasf/python-chess,402777,niklasf,,,published,v0.23.9,,
4353,ReleaseEvent,2015-11-08 09:09:01+00:00,37154906,fboender/ansible-cmdb,2477515,fboender,,,published,1.7,v1.7,"* Added a -c / --columns option that allows users to specify the columns to show. Must be supported by template.
* Html_fancy template now has a kernel column. (by Rowin Andruscavage)
* Html_fancy template now has a timestamp column which displays when facts where gathered. (by Rowin Andruscavage)
* Bugfix: Search box in html_fancy template was not properly focused automatically.
* Version is now properly displayed with --version
* Development related: Refactoring of ansible-cmdb into a module and a thin commandline wrapper.
"
4533,ReleaseEvent,2018-02-02 03:52:35+00:00,58094079,orbingol/NURBS-Python,5276943,orbingol,,,published,v3.1.0,NURBS-Python v3.1.0,"# NURBS-Python v3.1.0

This version comes with stability updates and more tests to cover the majority of the module functionality. The documentation is also improved.

## Major updates

* Added `exchange` module with the capability to save surfaces as .obj files
* Added `shapes` module to automatically generate well-defined NURBS curves and surfaces
* More configurable `visualization` module

## Minor updates

* Bug and stability fixes
* Documentation updates

## Installation

`pip install NURBS-Python`
"
4933,ReleaseEvent,2016-06-04 15:49:59+00:00,52094644,thombashi/DataProperty,15517661,thombashi,,,published,v0.3.0,,"- Add support for datetime type
"
4954,ReleaseEvent,2016-07-12 12:00:33+00:00,63150494,Danielhiversen/flux_led,650502,Danielhiversen,,,published,0.2,,
5067,ReleaseEvent,2015-07-30 06:35:25+00:00,4386648,earwig/mwparserfromhell,637235,earwig,,,published,v0.4.1,version 0.4.1,"- The process for building Windows binaries has been fixed, and these should be distributed along with new releases. Windows users can now take advantage of C speedups without having a compiler of their own.
- Added support for Python 3.5.
- `<` and `>` are now disallowed in wikilink titles and template names. This includes when denoting tags, but not comments.
- Fixed the behavior of `preserve_spacing` in `Template.add()` and `keep_field` in `Template.remove()` on parameters with hidden keys.
- Removed `_ListProxy.detach()`. `SmartList`s now use weak references and their children are garbage-collected properly.
- Fixed parser bugs involving:
  - templates with completely blank names;
  - templates with newlines and comments.
- Heavy refactoring and fixes to the C tokenizer, including:
  - corrected a design flaw in text handling, allowing for substantial speed
    improvements when parsing long strings of plain text;
  - implemented new Python 3.3 PEP 393 Unicode APIs.
- Fixed various bugs in `SmartList`, including one that was causing memory issues on 64-bit builds of Python 2 on Windows.
- Fixed some bugs in the release scripts.
"
5454,ReleaseEvent,2017-10-22 16:07:24+00:00,81390061,kylejusticemagnuson/pyti,20319722,kylejusticemagnuson,,,published,0.1.4,Minor fix to Ichimoku Cloud,
5491,ReleaseEvent,2016-04-12 00:43:01+00:00,55742062,pasztorpisti/kwonly-args,1058990,pasztorpisti,,,published,v1.0.10,Moving library sources to an src subdir in the distribution package and not installing the tests package in setup.py,
5493,ReleaseEvent,2016-06-30 20:28:18+00:00,36317621,pipermerriam/eth-testrpc,824194,pipermerriam,,,published,v0.2.4,0.2.4 Release,
5504,ReleaseEvent,2018-02-04 22:18:53+00:00,59245671,sdrobert/pydrobert-kaldi,7460683,sdrobert,,,published,untagged-44da802a593e8f7d9e79,,
