,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
33,ReleaseEvent,2018-07-28 16:17:17+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,v2.2.3,v2.2.3,This is a new URH release.
37,ReleaseEvent,2018-05-12 12:38:38+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-deb520b60908db116e6c,untagged-deb520b60908db116e6c,This is a new URH release.
38,ReleaseEvent,2018-06-18 15:40:43+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-c0bf190358a8c7ec020e,,
352,ReleaseEvent,2018-02-13 03:25:10+00:00,116323642,Nekmo/dirhunt,740106,Nekmo,,,published,v0.2.0,,"* docs.nekmo.org documentation (issue #9)
* Change threads number option (issue #7)
* Enable/disable progress (issue #18)
* Accessibility to enter urls (issues #4 and #12)
* Resolved multiple bugs (issues #5, #6, #8 and #10)
* Directories found to stdout (issue #11)
"
385,ReleaseEvent,2017-11-11 11:22:55+00:00,52479456,etingof/pysmi,17447359,etingof,,,published,v0.2.1,Release 0.2.1,"Most important changes:

- Added MIB *status*, *product release* and *revision description* set calls at pysnmp code generator
- Changed REVISION field format in JSON representation - it is now a list of dicts each with *revision* timestamp and *description* text
- MIB REFERENCE fields are only exported if --with-mib-text is on
- Multiple fixes to pysnmp codegen not to produce function calls with more than 255 parameters

Full change log can be seen [here](https://github.com/etingof/pysmi/blob/master/CHANGES.rst).
"
420,ReleaseEvent,2016-05-10 07:55:10+00:00,27025717,jaedb/spotmop,1711444,jaedb,,,published,2.6.5,2.6.5,"- Bug fix: context menu issues
- Bug fix: memory leak with un-terminated `$rootScope` listeners
- Mobile enhancements
- Design improvements
- _My Albums_ multiple layouts
- Various other bugfixes"
425,ReleaseEvent,2017-04-22 13:07:19+00:00,15689366,kislyuk/eight,862013,kislyuk,,,published,v0.4.1,v0.4.1,- Fix release that failed due to a malformed version ID
710,ReleaseEvent,2017-01-17 05:55:30+00:00,50903853,AnalogJ/lexicon,891875,AnalogJ,,,published,v1.2.0,v1.2.0,"Timestamp |  SHA | Message | Author 
------------- | ------------- | ------------- | ------------- 
2017-01-17T04:47:40Z | [`f46a306b5`](https://github.com/AnalogJ/lexicon/commit/f46a306b5981251ef0d367460a3543a291ed9ed8) | bump | Jason Kulatunga 
"
725,ReleaseEvent,2017-03-09 21:09:26+00:00,28558048,benEnsta/pyIbex,6647880,benEnsta,,,published,untagged-d575176a118fde1af4cb,,
916,ReleaseEvent,2016-10-03 01:54:29+00:00,53360638,Lacsap-/4scanner,7145585,Lacsap-,,,published,1.3.3,4scanner 1.3.3,"# Release notes
- External programs copying picture while 4scanner is running will no longer copy duplicate picture while ` duplicate_check ` is on"
